mz,rt,pcgroup,adduct,id_predret,id_kudb,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61
50.2243,5.78,392,,,,34.77441918860475,NA,NA,10.30818155371109,38.918974716063225,12.009594990518773,26.855608929057,NA,18.957703575859146,78.81919403510747,10.362669180584396,17.959131337702154,NA,NA,NA,47.07906755018413,NA,NA,NA,NA,14.071873918875541,NA,29.825287262989555,NA,NA,21.95114850003246,6.282570942536843,13.633638456567109,40.986727109230195,NA,27.564797098535067,23.41629565532656,33.3177875280855,NA,25.31178754282473,11.221230114277194,NA,30.95440310829103,18.496994347530713,NA,15.755056055951881,42.13670474346188,32.89636323514099,43.18061920781101,21.50876063526388,NA,5.76124541934448,10.939374855114718,15.851385229728187,35.019327901705935,NA,NA,NA,17.882350433089478,23.97860193516046,23.213362926914222,9.245839434248387,25.38250460209892,NA,NA,39.53058372787422
73.0294,1,385,,,,20.578812073734515,21.81400360524616,21.170024181790122,20.308224839968055,46.99876906611475,21.06840727508657,16.153916071355653,35.39631479654566,22.763276016630584,18.07627444391925,26.065046965796526,38.00985326075493,38.379822414711036,17.987006915410674,37.97271462539399,27.630932793253564,15.542678039195746,26.515603981477483,12.468380671762086,26.57407267946778,41.75581027035648,15.779212767269325,36.55349276399459,22.637995021596215,36.91707960448711,9.216624650516374,18.303057584928673,37.34845326090186,33.96284371304055,18.281022391124484,23.374497265428253,16.61724868258116,7.8608646490013925,83.32588536507326,35.84324145925818,27.025143654266238,33.693986018442786,50.48494641640563,24.014178106931855,25.383974832312987,40.31823373039259,60.92597574465579,18.90999476711422,55.641256008877626,32.78500686974224,31.90571532519659,28.1910752398957,36.71367382281356,54.66619554706777,5.164966554181307,45.209917707436695,28.620228333274014,22.75525447669001,36.05921217451208,26.009608290247396,7.706548437296798,23.25017249276725,41.34380432429218,66.08109897954407,38.57752283337454,37.01094710398343
79.9575,3.41,6,,,,14.409118314420384,1.1368126456209602,14.857241137120544,NA,10.966385178732704,5.034507783081339,11.621675423309618,1.845590586030064,2.9422443744713345,25.016856962703667,32.102344775578,17.039155926126888,7.234397723932912,28.587719194894408,NA,9.611332197971823,26.69832206476845,0.762804176904438,NA,56.77731213684483,36.4410059638917,3.5403862424037515,9.807481966611276,8.187787189437278,7.519070051646672,26.576975271005132,2.2884122912554825,20.944352603546818,37.51381600707655,9.15365098490145,NA,8.238285972616124,32.69544464759536,10.679258476662131,32.067211267822366,35.364494595536904,3.126457231783146,78.56219316844017,8.238284248519737,15.36505987360179,38.524261415861375,34.993806207084305,20.59571185279676,17.290231122785737,16.001453508651906,6.865236299067652,NA,19.258156644168967,NA,32.136726007074635,10.67935843320267,0.6538321516323754,16.781696202138605,3.922994141291672,13.403558800589341,0.6865237592139942,74.53144948357735,7.246641476525897,14.111878350292343,13.061695116971148,22.25758960367554
83.9312,6.42,52,[M-H-H2O]- 102.944,,,400.47919752713256,278.342368443902,314.1017118079294,310.93143655556634,330.08284579908025,322.15645384571394,44.30102856923901,330.3429152271935,238.6339773826446,316.9309670943405,275.7929739632747,312.433804322623,518.0153767592859,289.0384582426802,270.2017257467791,341.46436764959134,466.688479485201,311.0724417732199,21.877781998617984,316.7323109728941,440.25901486189207,204.504866551618,315.3915572762918,348.8146080407949,322.94467129349647,274.34183160672075,309.2735407418333,331.9628674708622,361.45807078332456,312.5301418185987,349.46677764838165,348.61481119402043,299.31384652881025,336.7449152123145,356.12827229842117,286.38216956262386,347.56731461153817,325.8988750844378,331.98888349822414,330.1569543284999,331.08248113188387,364.3996494696887,315.2645058720981,349.39329058166624,312.1241542437355,141.69870904350674,360.3097941446542,318.75134630785993,326.98418964822497,284.15510588376213,361.4953176117333,293.29563045127327,327.62265097400405,341.9365427985969,334.3944873150654,320.42807423766806,350.97873942554946,384.1113117416554,355.7746312815175,284.7062525078485,332.5330181909484
85.9466,6.41,166,,,,433.5858241404015,67.09472919559892,79.11674956805382,371.0443185985904,347.11972272246345,347.11172073498096,303.93202828967253,390.9655324336935,260.74323093747955,325.7368408138151,298.96223770855477,355.7494678961486,357.0114446235365,304.5794488699138,374.81136513816205,323.95677565753647,334.4706825873615,347.66016179897576,343.80326644996114,322.3798819608997,376.7946703172218,349.093061767968,362.56360672160275,364.93212255341683,334.6392733897645,312.29875662058475,367.5638466036773,349.0027250307718,391.2524580768568,377.1043167981942,366.3707515933218,339.01250102148884,330.2414325688101,347.7453117493322,344.1957144477839,370.85191601745237,306.8703939168149,352.1009557124242,367.02696064866257,390.6610846413574,111.56020243063624,384.11580017224566,363.99433158349154,309.14715681067963,483.11943447578864,458.6552263637449,383.09493966647005,369.1275909513611,365.404011127391,327.3088864274622,332.3269334902914,360.10100181022585,355.8968752133322,123.68436861279676,437.2992269042936,360.4761700532478,369.816298982561,341.30520434620695,428.2770462325719,366.22644341543116,76.64678732521664
87.0083,0.59,308,,"pyruvic acid-H,glycerate-H2O-H",,64.62572808473277,65.55990728570109,154.48353655103426,16.109697678185288,11.779863573737249,71.31941120794068,37.71960245647849,71.62399576635393,47.97157114372007,8.927894653400744,58.36357566843935,58.844506379470296,116.24253434528977,30.90707516725576,61.60516192104678,66.5718909845042,37.99489046094361,64.36175078074673,78.05315185690424,45.116151794321006,83.06413018979465,10.539874738420346,46.488185279201616,32.11464456740921,119.22050777212267,54.05411319915679,59.791960457035536,61.849074236330495,28.939767595532246,11.769750767702279,36.906812232802146,42.853079330673765,14.210634414657404,93.80303813426724,20.18293278669682,27.182365281295638,34.09960655693689,22.146463963788158,93.4514332699507,25.246426418056185,66.86132478699257,65.8019806707477,58.25326750147435,93.65744377368775,30.19343355965663,65.38614010846175,49.490049503358485,72.76990473794882,20.014692334000056,108.36404045596832,49.13905891786859,101.48758085205831,115.91499894742904,61.68292349507849,64.5089977553238,50.78168299461087,58.53623907476246,59.45307653294914,45.66826490550647,26.593330968372957,60.138798594769284
89.0229,0.71,33,,lactic acid-H,,2199.5067947540824,2075.5154588354185,2912.9731191057786,1740.9195713078936,1944.8637384640695,2141.241014042625,1585.3475505995684,2656.794810970237,1945.0235979583574,1575.3326290376035,2039.826232172827,2252.0692331620235,3762.9300554240854,1782.7894875239085,1683.9224571739792,2243.6229844532186,1828.3248813101222,2195.6818448408194,2106.484398673782,1968.1410405761192,2180.0877386593847,1747.647349009841,2330.945830492591,2166.2230768009777,3108.6298811275747,2347.399528940587,2091.9125882991766,2030.983827614417,1545.7696744123782,1985.1876851468433,1974.1468817058778,2310.7428644576457,1631.9000760457584,3002.2335753381803,1865.976154252285,2006.0484386581936,2452.685998441166,2369.413784009943,2756.0849858080696,1775.6892468422964,1973.7324324139224,2449.288071275424,2074.4168157521126,2775.1063866260265,1890.6824857013378,2068.581907472021,1970.7614530143612,2254.5699409354997,1882.6310622200594,2371.985357800087,2570.677742545575,2410.120998777201,2891.419622770103,2033.399814196177,2323.7328537040867,2045.7195443962598,2347.715184469838,2059.956399707764,2210.4610343525637,1781.204916264899,2313.451733917599
90.0276,0.71,530,,2-aminophenol-H2O-H,,74.348335646975,70.24901817420334,103.01670010042723,44.53741418169347,55.100703887914136,76.32323262570571,41.55357438373721,80.95114494012823,43.86775404141291,53.080741566241976,47.37313114915551,73.51269636523674,117.89505868297843,59.93648697574425,50.544784996643635,32.441561335397076,52.28132210304362,65.82281773644749,75.13436892325561,50.446504185443104,79.68809473456662,50.088604391386454,84.05181793681068,32.34628927968679,85.95588620683671,79.35668785221092,49.268248859990756,55.69465173015444,51.78569452373864,26.934263084856475,46.658752820846956,72.28203099653179,31.665767528449596,59.12355903107063,49.369013044399516,65.37880891396824,46.9696737222549,83.09966150144646,95.12565491467471,52.226140842256314,56.17590972061634,60.86688901168484,62.049587907767624,97.77396460685853,53.67301251731886,71.86208580754854,41.00478927219517,77.11372533431148,69.25675834448228,58.540861569225875,79.18874238156407,47.9194170009034,67.8620101591455,62.621822635588344,67.74777561539098,71.7717139281021,57.76488442340707,70.81021107726305,50.2257271291137,54.51279853381718,63.76807079295306
92.9278,0.48,34,[M+Cl]- 57.9612,,,2014.2106661218609,1731.0907985243102,1517.9837136617218,1667.617387315928,1556.1000060331621,2451.9925383808477,1837.5352497654937,3583.433924689635,2228.9240731245095,1686.6721632979193,1682.035104196719,1967.8586475300665,2085.943948704313,2084.309329919418,1611.4514672162748,3393.0201763416335,3760.871896898904,1902.5687031344003,1949.1476770538857,1615.0118112853982,1447.143475201645,2078.241844544593,2083.927600158829,1780.6707928304315,2084.058562654648,1653.0541619066041,1815.6892192883713,1725.0220609953033,1808.6843389223607,1612.846959917763,1880.4546911071197,1827.799173440625,2257.3444488353216,2083.511593990825,1517.5021222895866,1682.27083415708,1504.956164108081,1526.8916044956122,1620.1126983469567,1988.541718838472,1457.1591483774753,1517.1130487212897,1987.6338053659076,1939.1543126157508,2434.4347203975467,1819.665490961979,2650.0599059999067,1704.9026796954051,1884.8334379223593,2086.907898095219,1850.6079649448116,1991.029658660532,1560.4580415571002,1717.920888265254,1662.8616602813697,1770.35431455,3112.6376423618817,3641.3479613680047,1633.1234319466764,1965.283378482105,2032.8402249641642
94.9253,0.48,34,,,,1368.419811663429,2187.140703801339,1306.7636395508152,1302.130578775046,1403.8484852678437,1254.9546861319532,1037.1459226907455,1181.9501849005683,2144.097632824298,1100.4324608123275,1139.0387888807188,1735.236383906277,1526.4273055280264,1388.2721125642295,1044.8210451538275,1379.210902145653,1556.1475415352631,1425.5067913917896,1428.9803798666908,1047.1864638457873,1297.977985695525,1300.9183612816216,1226.1976449843496,1276.7748113085022,1531.2444466389688,1164.6565902508446,1263.2078324489344,1924.686059427317,877.8145518018077,1599.3068080847745,1761.9657323193642,1141.4453361652068,1240.4298082203395,1156.44795880054,1144.0212308690816,1174.4945428520623,1238.5576618469765,1042.0697774834373,1262.6242599870293,1287.0187777140115,1107.2877773141756,1271.033410085266,1329.6123457638137,1396.5194892390423,1677.0436533866007,1386.8657212089784,1355.9833747612022,2036.6371634457905,2197.3221670239896,1220.5312000250321,1195.2950496143603,1260.5180078804838,1302.6045959045819,1633.2252925328048,1354.6449423943757,1194.6923729876971,1327.2423898318534,1219.2867369579021,1151.0931256165288,1336.0921408241961,1287.8701136502218
