row ID,row m/z,row retention time,10102016-04201.CDF Peak height,10102016-06001.CDF Peak height,10102016-02401.CDF Peak height,10102016-07601.CDF Peak height,10102016-00501.CDF Peak height,
811,142.9926732381185,4.902972221374512,0,160.313720703125,163.9342041015625,0,245.2230224609375,
301,526.4331461588541,4.8873610496521,91.6959228515625,88.52313232421875,87.450439453125,0,0,
983,536.4400024414062,6.117208480834961,0,46.640716552734375,107.2972412109375,0,0,
253,182.96471214294434,6.473079323768616,106.45562744140625,101.31988525390625,106.45562744140625,0,106.80908203125,
1074,809.6516723632812,5.06927490234375,0,0,112.18756103515625,84.64202880859375,0,
232,801.6867980957031,5.6166832447052,126.90338134765625,180.671142578125,152.0108642578125,162.918212890625,0,
277,799.6730041503906,4.822204232215881,97.85540771484375,84.51409912109375,99.867919921875,103.1285400390625,0,
274,816.7047119140625,5.919095873832703,99.2447509765625,69.8558349609375,101.4564208984375,159.8272705078125,0,
322,228.19657707214355,4.131579160690308,87.05780029296875,98.016845703125,85.6807861328125,88.21673583984375,0,
905,685.4375991821289,5.906404137611389,0,57.72265625,67.149658203125,56.1231689453125,339.118408203125,
241,423.25634765625,4.9925233840942385,119.3353271484375,112.58636474609375,99.60821533203125,108.33953857421875,376.241455078125,
1162,355.2830352783203,4.806591749191284,0,0,51.326904296875,0,138.0045166015625,
825,482.4069315592448,4.871877829233806,0,109.2642822265625,0,76.62310791015625,202.97216796875,
309,111.01993255615234,4.898509979248047,89.5780029296875,103.501953125,96.96197509765625,113.98626708984375,112.90985107421875,
218,801.6865844726562,5.391499996185303,146.5174560546875,104.29010009765625,0,149.831787109375,0,
261,815.7000732421875,5.074358224868774,103.115966796875,0,128.051513671875,0,0,
872,364.3397979736328,4.767316579818726,0,73.61309814453125,0,80.04632568359375,0,
216,815.7015380859375,6.157639026641846,148.06298828125,170.091796875,0,191.9573974609375,0,
208,142.99265670776367,5.568733215332031,154.6990966796875,156.539306640625,0,0,0,
324,182.96473439534506,6.363222122192383,86.97833251953125,0,0,103.03179931640625,118.6978759765625,
266,182.96441396077475,6.317583243052165,102.3843994140625,96.96197509765625,0,99.86724853515625,0,
1080,438.38026428222656,4.846691608428955,0,0,99.834228515625,115.22576904296875,0,
839,494.8130798339844,6.298710982004802,0,90.554443359375,0,84.42315673828125,194.539794921875,
242,787.6696166992188,5.22777779897054,119.2645263671875,137.5601806640625,110.08331298828125,0,0,
212,449.79233805338544,6.4006500244140625,150.8756103515625,147.298095703125,0,154.17724609375,0,
306,802.6902669270834,5.420188903808594,89.888671875,101.16015625,176.9521484375,0,0,
1059,449.792236328125,5.705100059509277,0,0,141.4644775390625,0,195.07177734375,
803,403.2344512939453,4.6899333000183105,0,172.8963623046875,139.8389892578125,160.612060546875,481.306640625,
226,449.7923164367676,6.310725092887878,135.4951171875,145.2344970703125,147.136474609375,0,180.427978515625,
807,449.79217020670575,6.4282887776692705,0,163.1751708984375,0,144.0897216796875,211.6929931640625,
254,835.6689376831055,5.0881041288375854,106.37158203125,91.927978515625,107.736083984375,105.2403564453125,0,
798,141.9619255065918,5.353749990463257,0,183.2587890625,0,165.0289306640625,0,
238,801.6867980957031,5.656391620635986,122.67706298828125,125.79547119140625,120.241943359375,106.49700927734375,0,
255,799.6730041503906,4.734183430671692,105.78985595703125,95.01361083984375,128.0057373046875,125.86785888671875,0,
323,111.01996040344238,5.055404186248779,86.9813232421875,101.181396484375,87.56060791015625,0,132.1234130859375,
213,449.79233805338544,6.449983278910319,150.55859375,161.600341796875,0,151.853271484375,0,
262,347.31700744628904,4.870353317260742,102.97711181640625,102.23626708984375,101.3304443359375,98.016845703125,357.492919921875,
416,399.3084442138672,4.798859977722168,69.5714111328125,74.7716064453125,77.39208984375,74.7125244140625,93.64599609375,
1318,570.4589233398438,4.947058200836182,0,0,0,55.9248046875,118.96368408203125,
496,333.30208587646484,4.804800033569336,59.225555419921875,0,0,0,121.90484619140625,
464,408.3671188354492,4.743916630744934,82.73541259765625,71.18597412109375,74.579345703125,0,76.74957275390625,
356,130.16017150878906,5.345966577529907,81.13922119140625,0,0,0,122.59765625,
344,228.19657707214355,4.112624883651733,83.2489013671875,72.70037841796875,83.2489013671875,92.288818359375,0,
298,182.96471214294434,6.430779218673706,93.63238525390625,108.6041259765625,90.63287353515625,0,121.521240234375,
287,111.02006149291992,4.8861167430877686,94.852294921875,0,94.852294921875,0,0,
348,836.6723022460938,4.948511123657227,82.4251708984375,147.5877685546875,0,119.4957275390625,0,
1084,394.3480987548828,5.024572054545085,0,0,96.1640625,103.34271240234375,191.0599365234375,
1309,482.8199768066406,6.366925001144409,0,0,0,66.78680419921875,127.91851806640625,
812,449.79212188720703,6.035749912261963,0,155.1478271484375,0,137.33837890625,0,
865,540.4478759765625,4.900566577911377,0,78.84552001953125,99.0716552734375,0,132.369140625,
610,566.5518595377604,4.953649997711182,50.9525146484375,81.21112060546875,0,71.345703125,0,
279,557.4475402832031,4.771166563034058,97.546630859375,0,0,0,59.353851318359375,
249,111.01993255615234,4.767333316802978,115.06268310546875,166.1307373046875,116.13909912109375,131.2091064453125,118.2919921875,
270,111.01993255615234,4.808966636657715,100.12652587890625,123.67413330078125,118.2919921875,120.44482421875,114.09515380859375,
824,814.6917572021484,5.215799808502197,0,114.552490234375,141.331787109375,0,0,
491,524.4515533447266,4.849254250526428,59.732513427734375,60.085723876953125,0,60.5496826171875,158.793701171875,
808,141.96222305297852,5.063608407974243,0,162.635498046875,160.5260009765625,0,0,
281,809.65185546875,4.913379192352295,97.3084716796875,89.42901611328125,108.7657470703125,99.4246826171875,0,
335,809.65185546875,5.03125,84.78997802734375,110.25372314453125,98.9405517578125,102.16851806640625,0,
289,354.1967010498047,4.876129913330078,94.7752685546875,104.9755859375,80.4537353515625,91.687744140625,223.69140625,
864,834.6296157836914,4.805033326148987,0,79.32391357421875,81.60174560546875,75.54168701171875,215.1702880859375,
1127,371.3185272216797,4.964158296585083,0,0,58.19140625,0,153.1552734375,
1106,101.96616490681966,5.1136166254679365,0,0,70.09991455078125,96.96197509765625,105.66131591796875,
492,776.5777893066406,4.761536598205566,59.598541259765625,85.60479736328125,82.1065673828125,76.58233642578125,205.0521240234375,
859,451.79138946533203,6.361308336257935,0,80.90045166015625,0,0,126.31256103515625,
435,717.5575764973959,4.845349947611491,66.46527099609375,0,0,62.98492431640625,216.347900390625,
373,182.96440315246582,6.206629157066345,77.974609375,85.75640869140625,101.4613037109375,101.181396484375,0,
918,773.6554972330729,4.773205598195394,0,55.1710205078125,56.82598876953125,50.304046630859375,0,
440,804.603076171875,4.8429032325744625,66.041259765625,65.18048095703125,72.72662353515625,63.005523681640625,243.7008056640625,
214,111.01993255615234,4.746760082244873,149.6563720703125,115.06268310546875,113.51611328125,125.82696533203125,120.44482421875,
221,449.79248809814453,5.733416557312012,140.456298828125,0,136.1470947265625,0,0,
222,149.02405242919923,4.632680034637451,139.820556640625,161.737548828125,99.0716552734375,107.5277099609375,300.44482421875,
895,536.4400024414062,6.158725023269653,0,59.707672119140625,133.1514892578125,0,0,
664,789.6800740559896,4.889938831329346,46.727569580078125,0,96.09954833984375,80.55987548828125,0,
307,799.6730041503906,4.706208229064941,89.84503173828125,79.3453369140625,78.68768310546875,106.1614990234375,0,
292,111.01993255615234,5.012756633758545,93.88970947265625,100.45599365234375,94.48382568359375,99.0716552734375,98.46484375,
260,111.0199712117513,4.85978905359904,103.29107666015625,0,0,109.6805419921875,120.90203857421875,
321,801.6867980957031,5.3589500188827515,87.183837890625,70.205078125,67.26373291015625,109.68914794921875,0,
378,809.6520385742188,4.87672773996989,77.0360107421875,65.31842041015625,0,92.249267578125,0,
1075,494.81310017903644,5.63557783762614,0,0,104.38958740234375,97.266357421875,192.724609375,
1345,485.81268310546875,6.001275062561035,0,0,0,46.28851318359375,118.52935791015625,
451,501.37846755981445,4.8492584228515625,65.17852783203125,63.34503173828125,0,55.21051025390625,136.8443603515625,
282,111.01991081237793,4.988762378692627,96.96197509765625,103.62054443359375,0,116.09912109375,109.6805419921875,
423,787.669677734375,5.274905522664388,68.73944091796875,87.75189208984375,0,81.514892578125,0,
383,789.6801147460938,5.031033277511597,76.264404296875,0,109.66650390625,0,0,
1105,482.8202667236328,6.109750032424927,0,0,70.321533203125,0,115.3037109375,
1314,440.26698303222656,5.0240583419799805,0,0,0,59.350189208984375,130.9112548828125,
913,536.4400024414062,6.193016767501831,0,56.14825439453125,76.93603515625,0,0,
325,182.96440315246582,6.350650072097778,86.905517578125,95.019287109375,90.91278076171875,102.23626708984375,0,
318,249.16828155517578,4.300983333587647,87.78143310546875,66.9478759765625,72.43914794921875,67.0657958984375,252.3095703125,
702,452.3918792724609,4.766593265533447,43.789764404296875,67.70166015625,73.0955810546875,99.0716552734375,121.33428955078125,
264,815.7015380859375,6.2455112139383955,102.65802001953125,99.0716552734375,0,115.06268310546875,0,
719,708.512321472168,4.976887464523315,43.148712158203125,40.401153564453125,78.123291015625,0,81.44793701171875,
314,144.9833984375,5.710516691207886,88.55615234375,0,0,0,150.314453125,
240,367.71728134155273,3.606612503528595,119.368408203125,134.4383544921875,101.14886474609375,114.8740234375,0,
352,801.6867980957031,5.684366583824158,82.19403076171875,109.991943359375,97.94366455078125,83.87921142578125,0,
1082,114.06705856323242,5.007466793060303,0,0,98.016845703125,0,179.384521484375,
310,111.01993255615234,4.932199954986572,89.5780029296875,100.12652587890625,81.13922119140625,94.852294921875,108.6041259765625,
393,113.96511268615723,3.6341625452041626,73.58428955078125,84.30377197265625,67.49853515625,82.19403076171875,0,
413,526.4330810546875,4.9021200180053714,69.7021484375,72.771728515625,94.0032958984375,85.898193359375,142.315673828125,
1098,453.35308837890625,4.862222194671631,0,0,73.7552490234375,96.0213623046875,317.34912109375,
1289,111.01990509033203,5.2537665367126465,0,0,0,105.757568359375,99.0716552734375,
1091,111.01994323730469,4.726333300272624,0,0,82.19403076171875,99.0716552734375,120.44482421875,
280,421.35413614908856,4.792177677154541,97.34808349609375,0,99.0623779296875,0,110.8162841796875,
402,113.96501159667969,0.3370833396911621,71.5362548828125,89.29766845703125,67.39141845703125,82.19403076171875,126.582275390625,
1069,449.7922134399414,6.203999996185303,0,0,125.968017578125,146.360107421875,0,
372,113.96503639221191,0.3064916655421257,77.974609375,88.3026123046875,75.582763671875,0,1012.658203125,
448,113.96501159667969,0.3731866657733917,65.4302978515625,66.2481689453125,64.1214599609375,77.974609375,126.582275390625,
1071,449.7922134399414,6.151600122451782,0,0,121.06121826171875,149.3128662109375,0,
327,182.96440315246582,6.412020802497864,86.4134521484375,95.6478271484375,95.3443603515625,86.0599365234375,0,
818,407.20800018310547,5.849066495895386,0,129.0562744140625,129.6195068359375,0,0,
1085,151.09830474853516,4.8068389892578125,0,0,94.852294921875,73.62713623046875,134.4383544921875,
351,182.96512985229492,5.895158290863037,82.19403076171875,0,0,0,87.72052001953125,
340,451.791552734375,6.452473258972168,83.53558349609375,89.13818359375,77.44720458984375,97.79339599609375,109.9146728515625,
1095,101.96615409851074,5.485416650772095,0,0,79.68499755859375,91.687744140625,0,
482,531.3897766113281,4.806079959869384,60.7767333984375,58.98907470703125,59.718963623046875,54.194244384765625,112.75726318359375,
898,554.4632364908854,4.8117109934488935,0,59.225555419921875,0,62.327911376953125,88.9638671875,
248,182.96464347839355,6.447120785713196,116.13909912109375,0,89.5780029296875,110.08648681640625,99.76129150390625,
1090,512.4175415039062,4.8015666007995605,0,0,82.5704345703125,82.33087158203125,0,
269,111.01991081237793,4.9607625007629395,100.72064208984375,96.236572265625,0,108.9403076171875,108.34893798828125,
311,182.96446482340494,6.194872220357259,89.50726318359375,0,91.687744140625,84.30377197265625,0,
1297,494.8131637573242,6.359699964523315,0,0,0,90.58837890625,208.003173828125,
308,101.96620407104493,5.3180500030517575,89.5780029296875,101.181396484375,76.9197998046875,79.02947998046875,86.4134521484375,
708,594.5855865478516,5.941679239273071,43.713653564453125,69.5667724609375,73.7552490234375,63.960906982421875,0,
366,182.96471214294434,6.375733256340027,79.52154541015625,89.97576904296875,93.79742431640625,0,100.4542236328125,
828,144.98424530029297,5.365949869155884,0,101.24005126953125,0,0,132.9945068359375,
387,787.6694946289062,5.257275104522705,75.08221435546875,89.81195068359375,0,0,0,
236,329.1614562988281,4.688273334503174,124.4112548828125,130.916748046875,124.7886962890625,152.3157958984375,405.8935546875,
345,101.96620407104493,5.166676712036133,82.9742431640625,87.47674560546875,72.1893310546875,87.2177734375,91.687744140625,
381,451.79155985514325,6.0108334223429365,76.48248291015625,0,0,84.18731689453125,109.13653564453125,
432,566.5514221191406,4.968945741653442,67.1468505859375,119.4417724609375,107.763916015625,61.293792724609375,0,
243,836.672597249349,4.999338785807292,118.34228515625,0,63.65863037109375,134.3612060546875,0,
549,874.7914428710938,5.436350107192993,55.036468505859375,0,60.563201904296875,0,0,
330,101.96636009216309,4.976883411407471,85.35858154296875,0,86.28033447265625,0,0,
449,801.6870727539062,5.714811007181804,65.24285888671875,71.18145751953125,71.4522705078125,0,0,
1194,528.4350891113281,4.806591749191284,0,0,46.396209716796875,0,107.70660400390625,
533,650.6457926432291,4.93910566965739,56.1231689453125,79.02947998046875,63.362030029296875,0,0,
856,451.79144287109375,6.41560423374176,0,81.74908447265625,80.5421142578125,95.7872314453125,122.74371337890625,
844,182.96429443359375,6.015599966049194,0,87.46832275390625,74.247314453125,0,0,
382,101.9661865234375,5.404004096984863,76.40875244140625,84.32061767578125,0,77.974609375,89.5780029296875,
297,111.01996040344238,4.975983262062073,93.77117919921875,92.01715087890625,82.78814697265625,0,123.96923828125,
295,182.96464920043945,5.979508399963379,93.82098388671875,88.52313232421875,0,0,0,
1298,98.9627456665039,5.092641830444336,0,0,0,89.5780029296875,114.7677001953125,
263,816.7047119140625,6.074016690254211,102.7034912109375,132.58984375,161.149658203125,135.5147705078125,0,
850,113.9649429321289,3.545383334159851,0,85.35858154296875,0,83.2489013671875,0,
405,496.4219970703125,4.761536598205566,70.6009521484375,54.9974365234375,66.19580078125,56.959625244140625,99.72259521484375,
288,648.6301116943359,5.488912582397461,94.852294921875,69.5667724609375,90.63287353515625,80.85650634765625,0,
375,787.6697692871094,4.830458402633667,77.66595458984375,0,0,59.643646240234375,0,
1313,396.2330780029297,5.025858163833618,0,0,0,60.340728759765625,83.58587646484375,
863,113.9649429321289,0.4705750048160553,0,80.02459716796875,0,82.13427734375,0,
1094,182.9641571044922,6.053699970245361,0,0,80.0843505859375,85.09930419921875,0,
546,787.6697235107422,5.310645818710327,55.089019775390625,48.3616943359375,67.141357421875,54.054901123046875,0,
380,835.6689376831055,5.111570715904236,76.66241455078125,83.6910400390625,107.81805419921875,92.79034423828125,0,
418,147.95471382141113,5.1095499992370605,69.5667724609375,59.225555419921875,60.20098876953125,0,86.8031005859375,
408,151.09821472167968,4.791639995574951,70.259765625,66.46441650390625,72.70037841796875,63.362030029296875,110.6497802734375,
574,837.6842244466146,5.985622088114421,52.993927001953125,0,82.19403076171875,53.96148681640625,0,
461,570.4588745117187,4.907899951934814,64.1793212890625,68.53265380859375,62.327911376953125,65.1165771484375,143.8458251953125,
1344,485.81268310546875,5.767950057983398,0,0,0,46.5496826171875,109.27972412109375,
498,439.3858337402344,4.80299186706543,59.2012939453125,0,0,0,163.4595947265625,
487,239.15064697265626,4.800303268432617,60.259674072265625,57.15728759765625,58.776275634765625,47.85015869140625,85.93194580078125,
422,658.5114517211914,4.851791620254517,69.33428955078125,76.9197998046875,63.362030029296875,0,141.2054443359375,
1132,485.81260172526044,6.280566692352295,0,0,55.536712646484375,48.5135498046875,101.89794921875,
1210,188.98165130615234,5.122991561889648,0,0,44.747772216796875,0,65.4302978515625,
1179,99.51177215576172,4.77263331413269,0,0,49.54833984375,61.21368408203125,0,
446,526.4332885742188,4.93114161491394,65.63214111328125,0,0,0,135.867431640625,
851,111.0198465983073,5.186988830566406,0,84.30377197265625,0,97.29144287109375,98.016845703125,
384,98.96276664733887,4.991495847702026,75.86492919921875,93.06005859375,0,102.5537109375,109.6805419921875,
434,556.4435272216797,4.7996416091918945,66.99810791015625,74.62481689453125,73.59423828125,68.91949462890625,0,
336,113.96501159667969,0.2836400032043457,84.30377197265625,90.41229248046875,65.32318115234375,167.34423828125,1903.50390625,
1112,205.0877685546875,4.634641647338867,0,0,65.4302978515625,0,149.6563720703125,
286,111.01996040344238,5.101424932479858,95.32769775390625,87.46832275390625,90.63287353515625,0,113.98626708984375,
858,182.96417744954428,6.258744398752849,0,81.13922119140625,89.50726318359375,94.59295654296875,0,
711,650.6457926432291,4.985972245534261,43.713653564453125,76.9197998046875,50.9525146484375,0,0,
404,173.96351114908853,6.468061129252116,70.6009521484375,73.7552490234375,0,0,85.35858154296875,
412,789.6800740559896,5.061949888865153,69.755615234375,0,83.55120849609375,74.43450927734375,0,
452,429.3136962890625,4.7581932067871096,65.02734375,58.175262451171875,60.070037841796875,64.30072021484375,105.20025634765625,
417,113.96511268615723,3.6675999760627747,69.56878662109375,85.35858154296875,65.4302978515625,72.70037841796875,0,
365,570.4589640299479,4.864372094472249,79.8740234375,0,96.6475830078125,0,171.453369140625,
326,98.96281051635742,4.915283203125,86.4134521484375,0,0,81.13922119140625,0,
395,482.407080078125,4.895626640319824,73.31097412109375,78.99884033203125,81.0926513671875,73.0777587890625,131.771728515625,
466,482.407080078125,4.930013275146484,63.4080810546875,71.6768798828125,61.72540283203125,60.35626220703125,113.51751708984375,
294,816.705067952474,6.114194393157959,93.8262939453125,0,99.38214111328125,140.183349609375,0,
391,173.9634033203125,6.454906749725342,74.4598388671875,59.225555419921875,71.6455078125,69.5667724609375,73.7552490234375,
621,173.9634033203125,6.416643333435059,49.91839599609375,53.738677978515625,73.38348388671875,67.49853515625,70.1820068359375,
388,799.6730041503906,4.807766556739807,74.937255859375,104.1966552734375,133.1339111328125,100.71099853515625,0,
300,111.01993255615234,4.912230014801025,92.7425537109375,106.45562744140625,86.4134521484375,95.9071044921875,119.73248291015625,
889,195.12437057495117,4.764033317565918,0,61.293792724609375,0,0,162.8359375,
617,575.4152282714844,4.806079864501953,50.273773193359375,51.6448974609375,52.23822021484375,50.0477294921875,85.81573486328125,
299,799.6730041503906,4.722450017929077,93.3795166015625,117.98223876953125,108.6041259765625,109.6805419921875,0,
293,144.9829330444336,5.441858530044556,93.838134765625,90.36309814453125,0,0,0,
305,799.6730041503906,4.8475000858306885,90.39947509765625,99.2261962890625,52.260650634765625,62.6080322265625,0,
398,113.96511268615723,3.5981541872024536,71.6455078125,83.18914794921875,67.49853515625,90.63287353515625,0,
394,451.79170989990234,6.268599987030029,73.37542724609375,0,0,0,109.04132080078125,
836,113.9649429321289,3.5165083408355713,0,94.79254150390625,0,112.5711669921875,0,
1290,98.9627456665039,5.031275033950806,0,0,0,101.9560546875,77.974609375,
834,144.98419189453125,5.8743414878845215,0,98.016845703125,92.3648681640625,0,0,
278,494.8129577636719,6.209061145782471,97.8031005859375,0,104.05804443359375,0,207.5330810546875,
339,570.4588745117187,4.918003273010254,83.78369140625,58.19140625,58.027984619140625,61.095428466796875,118.54156494140625,
882,611.6102905273438,4.967950105667114,0,66.46441650390625,63.362030029296875,0,0,
273,815.7001953125,5.029574871063232,99.29168701171875,0,0,112.1376953125,0,
599,227.1770896911621,6.093466758728027,51.542205810546875,0,0,0,75.54266357421875,
829,109.10178120930989,3.5606555143992105,0,101.118896484375,107.41998291015625,0,98.016845703125,
591,594.5855712890625,5.966244379679362,51.986663818359375,85.35858154296875,62.327911376953125,0,0,
840,494.8130798339844,6.388577779134114,0,89.75,0,95.3079833984375,205.6143798828125,
984,836.6715240478516,4.837424993515015,0,46.385467529296875,75.130859375,0,0,
915,279.1612014770508,4.634733200073242,0,56.1231689453125,0,0,136.322021484375,
472,271.18882751464844,4.300256633758545,62.327911376953125,70.3472900390625,64.39617919921875,70.6009521484375,157.5869140625,
341,111.02004623413086,5.070650100708008,83.3411865234375,0,0,0,100.12652587890625,
411,815.7001953125,5.118016719818115,70.03851318359375,0,0,98.4959716796875,0,
980,584.4738260904948,4.915005683898926,0,46.816009521484375,59.225555419921875,0,112.251220703125,
369,101.96626663208008,4.900599956512451,79.02947998046875,88.52313232421875,77.46356201171875,0,0,
312,182.96464347839355,6.180341601371765,89.4129638671875,0,87.46832275390625,97.3597412109375,87.11474609375,
868,130.15986251831055,5.977991819381714,0,75.821533203125,0,84.5252685546875,0,
747,341.25897216796875,4.766891717910767,40.859405517578125,0,0,0,114.0784912109375,
737,801.6867980957031,5.344512462615967,41.592926025390625,58.73974609375,97.6199951171875,70.93994140625,0,
354,98.96297073364258,5.242608308792114,81.4573974609375,0,0,0,80.9986572265625,
353,182.96440315246582,6.3335041999816895,81.63128662109375,90.63287353515625,98.43817138671875,92.08551025390625,0,
407,397.2187957763672,4.8765333493550616,70.28851318359375,83.1673583984375,68.53265380859375,0,0,
1200,185.9911003112793,5.0868916511535645,0,0,45.781890869140625,0,83.3106689453125,
456,510.4368133544922,4.920893287658691,64.5250244140625,54.69586181640625,66.10528564453125,58.04058837890625,190.561767578125,
283,144.98346455891928,5.58745002746582,96.710205078125,0,0,93.6934814453125,145.3428955078125,
749,800.6745910644531,4.840633392333984,40.77392578125,51.195068359375,0,47.77490234375,0,
1159,496.422124226888,4.940433343251546,0,0,51.986663818359375,47.738555908203125,123.66717529296875,
360,182.96440315246582,5.867195725440979,80.52923583984375,84.30377197265625,75.86492919921875,101.57916259765625,0,
1165,327.00936126708984,4.330358505249023,0,0,50.9525146484375,0,86.4134521484375,
1158,267.1728210449219,4.58947491645813,0,0,51.986663818359375,0,128.7725830078125,
290,494.8128967285156,6.1676084995269775,94.60687255859375,0,95.71875,0,0,
1337,273.1693344116211,6.4282917976379395,0,0,0,50.9525146484375,89.5780029296875,
401,556.4433186848959,4.821116765340169,71.6072998046875,55.588409423828125,0,0,111.3123779296875,
827,451.7913462320964,6.393394470214844,0,103.82843017578125,0,90.973876953125,113.76934814453125,
841,101.96612930297852,5.068022092183431,0,89.5780029296875,82.73785400390625,98.27734375,0,
926,536.4400024414062,6.146083354949951,0,52.95306396484375,140.4114990234375,0,0,
438,809.65185546875,5.086300015449524,66.2120361328125,78.65850830078125,81.31182861328125,76.5333251953125,0,
450,147.95461082458496,5.292195796966553,65.19671630859375,75.86492919921875,0,58.555145263671875,75.8011474609375,
1130,188.98165130615234,5.172250032424927,0,0,55.8514404296875,0,67.72991943359375,
901,173.9634043375651,6.254433314005534,0,58.8338623046875,58.19140625,0,53.020782470703125,
379,195.12451553344727,4.828258275985718,76.9197998046875,0,0,0,167.7469482421875,
655,823.6694488525391,5.451004147529602,46.889068603515625,46.762725830078125,76.07080078125,53.282684326171875,0,
879,810.6521606445312,4.94724178314209,0,69.07171630859375,0,68.289794921875,0,
389,182.96464347839355,6.11564576625824,74.81005859375,0,72.96331787109375,87.46832275390625,95.4754638671875,
329,835.6689376831055,5.025833368301392,85.9605712890625,111.787109375,115.39556884765625,108.86370849609375,0,
481,173.9634666442871,6.335112571716309,60.950408935546875,56.1231689453125,59.225555419921875,0,58.779388427734375,
484,835.6689376831055,5.153583288192749,60.375213623046875,73.876220703125,79.81231689453125,68.99029541015625,0,
853,367.19944254557294,4.779194355010986,0,83.2216796875,0,101.181396484375,128.28125,
1312,147.95465850830078,5.315133333206177,0,0,0,64.39617919921875,74.48101806640625,
1347,790.5966033935547,4.841233253479004,0,0,0,45.5328369140625,65.4302978515625,
1230,483.41162109375,4.857133150100708,0,0,42.30328369140625,0,76.8963623046875,
443,799.6730041503906,4.664695978164673,65.82110595703125,53.020782470703125,75.86492919921875,63.362030029296875,0,
589,371.26649780273436,3.25476336479187,51.986663818359375,55.792327880859375,80.0843505859375,74.81005859375,93.79742431640625,
376,438.3801155090332,4.8637375831604,77.614013671875,71.14556884765625,74.46807861328125,66.19171142578125,0,
350,113.96511268615723,3.572291672229767,82.19403076171875,102.01568603515625,65.4302978515625,96.96197509765625,0,
343,98.9628423055013,5.075183391571045,83.2489013671875,0,69.72222900390625,74.81005859375,0,
636,837.6839141845703,6.0021666288375854,48.88427734375,68.7142333984375,72.20367431640625,62.776763916015625,0,
454,482.8198496500651,5.280922253926595,64.73736572265625,65.60693359375,0,58.58636474609375,0,
695,788.6728973388672,5.27162504196167,44.43023681640625,0,45.96697998046875,0,0,
693,878.696647644043,5.315158247947693,44.540496826171875,44.654327392578125,62.866363525390625,51.14093017578125,0,
830,101.96614360809326,5.045641660690308,0,100.38702392578125,70.6009521484375,86.4134521484375,115.06268310546875,
493,485.8122100830078,6.081583261489868,59.371002197265625,0,63.744781494140625,0,0,
367,114.06724039713542,5.634438991546631,79.068603515625,0,105.40081787109375,79.9676513671875,0,
701,815.7001953125,4.812399864196777,43.9622802734375,0,0,135.0672607421875,0,
497,382.2263437906901,4.993133385976155,59.225555419921875,57.15728759765625,0,0,150.123779296875,
502,319.2855415344238,4.767058372497559,58.855316162109375,0,55.344696044921875,54.63134765625,217.2054443359375,
485,827.7044448852539,5.224004030227661,60.327911376953125,51.789306640625,82.19403076171875,58.068511962890625,0,
993,827.7056427001953,5.411508321762085,0,45.410400390625,0,42.45849609375,0,
1008,103.95896530151367,5.266208171844482,0,43.171630859375,0,0,53.020782470703125,
512,173.9634666442871,6.38655412197113,58.19140625,57.15728759765625,59.225555419921875,0,57.745269775390625,
1086,802.6905517578125,5.380725145339966,0,0,92.8936767578125,62.965362548828125,0,
590,540.4480590820312,4.934137463569641,51.986663818359375,53.020782470703125,54.054901123046875,49.8035888671875,0,
630,438.3801981608073,4.910388787587483,49.315185546875,0,51.681365966796875,63.95751953125,0,
548,468.3916931152344,4.816338857014974,55.083892822265625,64.04840087890625,60.82354736328125,0,0,
445,809.65185546875,5.044787526130676,65.6650390625,102.5457763671875,123.427978515625,70.27734375,0,
822,144.98419189453125,5.321633338928223,0,118.1104736328125,100.9471435546875,0,0,
355,816.6964340209961,4.850179314613342,81.34423828125,55.5667724609375,69.86431884765625,76.64678955078125,0,
653,527.4360275268555,4.859183311462402,47.010986328125,54.380218505859375,0,40.763458251953125,60.35614013671875,
528,827.7044448852539,5.242054224014282,56.647613525390625,49.86865234375,81.48858642578125,56.93719482421875,0,
601,816.7045084635416,6.2164387702941895,51.318206787109375,74.81005859375,66.46441650390625,0,0,
831,98.96256256103516,4.9682416915893555,0,100.12652587890625,0,97.87713623046875,0,
669,800.6745834350586,4.784274935722351,46.453857421875,61.040557861328125,62.06597900390625,73.773193359375,0,
564,227.17688751220703,5.7053916454315186,53.4757080078125,61.018218994140625,58.19140625,56.8817138671875,0,
750,823.6694488525391,5.51113748550415,40.752716064453125,57.068511962890625,66.98150634765625,43.571929931640625,0,
1248,622.6150817871094,5.517241477966309,0,0,40.61126708984375,48.88427734375,0,
1126,874.7907562255859,5.335599899291992,0,0,58.4190673828125,47.83209228515625,0,
504,113.96511268615723,0.4379916712641716,58.736602783203125,80.91864013671875,65.4302978515625,72.7518310546875,0,
662,273.1689910888672,6.245516538619995,46.816009521484375,0,0,53.4849853515625,0,
477,147.95456314086914,5.203125,61.20172119140625,52.3433837890625,0,0,0,
676,874.7910868326823,5.4118889172871905,45.945526123046875,0,59.392425537109375,64.00933837890625,0,
1111,485.81285095214844,5.866933345794678,0,0,65.80877685546875,0,123.258544921875,
397,113.96512222290039,0.5190750062465668,71.6455078125,68.41552734375,0,0,0,
931,479.82361602783203,5.735308408737183,0,52.382354736328125,51.646331787109375,0,0,
600,817.708984375,5.966875076293945,51.354095458984375,42.293212890625,0,0,0,
428,570.4587860107422,4.886299967765808,68.53265380859375,68.0946044921875,82.5799560546875,68.34869384765625,0,
820,835.6688842773438,5.041544437408447,0,123.50640869140625,124.7398681640625,107.804931640625,0,
