row ID,row m/z,row retention time,10102016-01101.CDF Peak height,10102016-01201.CDF Peak height,10102016-01001.CDF Peak height,10102016-01501.CDF Peak height,10102016-01601.CDF Peak height,10102016-01401.CDF Peak height,10102016-01901.CDF Peak height,10102016-00901.CDF Peak height,10102016-02001.CDF Peak height,10102016-01801.CDF Peak height,10102016-01701.CDF Peak height,10102016-01301.CDF Peak height,10102016-02301.CDF Peak height,10102016-02201.CDF Peak height,10102016-02901.CDF Peak height,10102016-02101.CDF Peak height,10102016-02701.CDF Peak height,10102016-03301.CDF Peak height,10102016-02801.CDF Peak height,10102016-02601.CDF Peak height,10102016-03201.CDF Peak height,10102016-03001.CDF Peak height,10102016-03701.CDF Peak height,10102016-03101.CDF Peak height,10102016-03401.CDF Peak height,10102016-04101.CDF Peak height,10102016-03501.CDF Peak height,10102016-03601.CDF Peak height,10102016-04001.CDF Peak height,10102016-04401.CDF Peak height,10102016-03901.CDF Peak height,10102016-03801.CDF Peak height,10102016-04501.CDF Peak height,10102016-04801.CDF Peak height,10102016-04701.CDF Peak height,10102016-04601.CDF Peak height,10102016-05301.CDF Peak height,10102016-05101.CDF Peak height,10102016-05001.CDF Peak height,10102016-04901.CDF Peak height,10102016-05401.CDF Peak height,10102016-05201.CDF Peak height,10102016-05801.CDF Peak height,10102016-05501.CDF Peak height,10102016-05601.CDF Peak height,10102016-05901.CDF Peak height,10102016-06201.CDF Peak height,10102016-05701.CDF Peak height,10102016-06701.CDF Peak height,10102016-06401.CDF Peak height,10102016-06301.CDF Peak height,10102016-06501.CDF Peak height,10102016-06601.CDF Peak height,10102016-07001.CDF Peak height,10102016-06801.CDF Peak height,10102016-06901.CDF Peak height,10102016-07301.CDF Peak height,10102016-07401.CDF Peak height,10102016-07201.CDF Peak height,10102016-07101.CDF Peak height,10102016-07501.CDF Peak height,
175,702.5403847532846,4.804483343343266,342.394287109375,343.46435546875,390.68310546875,316.88330078125,327.16943359375,318.115966796875,315.234375,413.39599609375,281.64892578125,302.885009765625,287.79541015625,327.1337890625,280.7998046875,284.22314453125,298.971435546875,283.248046875,316.65673828125,280.586669921875,262.3212890625,278.306640625,278.99609375,273.144775390625,278.179443359375,294.694580078125,261.66943359375,305.928466796875,260.9794921875,290.83154296875,264.52685546875,290.28955078125,254.9420166015625,274.13525390625,305.246826171875,294.6650390625,285.30908203125,277.6416015625,280.427001953125,289.05078125,273.566650390625,269.188232421875,284.578369140625,273.529296875,279.7294921875,289.1298828125,304.804931640625,275.522216796875,282.642333984375,264.446533203125,305.033447265625,262.78515625,268.806396484375,271.42236328125,285.976318359375,260.70458984375,326.314208984375,279.666259765625,290.62353515625,285.139892578125,286.3232421875,267.18310546875,263.355712890625,
176,754.5404425671409,5.212828120247263,341.33642578125,96.8546142578125,178.7633056640625,196.0667724609375,311.1552734375,110.91888427734375,352.271240234375,303.95654296875,295.890380859375,141.989501953125,190.4879150390625,166.3671875,188.9310302734375,221.0396728515625,342.611572265625,149.7142333984375,184.1683349609375,148.068115234375,251.275146484375,214.798095703125,101.509521484375,127.92510986328125,145.4256591796875,225.510009765625,206.1387939453125,209.6827392578125,153.7191162109375,134.5191650390625,87.03656005859375,184.8299560546875,119.40380859375,238.717529296875,99.656494140625,268.001220703125,211.6624755859375,155.8759765625,103.23431396484375,105.52166748046875,190.9053955078125,281.768798828125,122.1796875,87.3402099609375,75.351318359375,70.456298828125,237.280029296875,163.2279052734375,176.14306640625,84.30023193359375,143.9022216796875,214.244140625,184.539794921875,115.4769287109375,557.77197265625,301.257568359375,152.439697265625,226.51220703125,179.5743408203125,82.38433837890625,144.0242919921875,99.8948974609375,192.43798828125,
177,814.6881448496943,6.177150705586309,340.08935546875,0,251.26025390625,191.806884765625,144.291015625,195.658203125,331.9921875,0,0,0,0,0,0,0,172.72998046875,0,0,0,205.65869140625,0,0,0,0,0,169.6280517578125,190.351318359375,0,202.689453125,0,0,0,262.947998046875,174.9156494140625,278.231201171875,0,0,0,0,0,0,132.419677734375,0,0,0,0,134.4088134765625,0,168.5013427734375,0,0,157.1993408203125,0,283.021240234375,0,267.32275390625,0,190.663330078125,0,304.810546875,0,199.288818359375,
178,808.5870887035693,5.787872728754262,334.8232421875,322.36669921875,317.261474609375,298.077392578125,287.16162109375,304.8935546875,247.827392578125,292.60302734375,253.6619873046875,287.37841796875,266.602783203125,290.0712890625,251.9395751953125,249.4876708984375,281.7255859375,273.650146484375,264.3359375,297.71240234375,287.634521484375,247.500732421875,273.05712890625,246.389892578125,279.84521484375,272.759765625,269.0205078125,255.719970703125,270.47412109375,236.087158203125,264.52880859375,262.246337890625,310.4345703125,247.81591796875,253.513427734375,255.137939453125,300.179931640625,266.686767578125,271.850830078125,284.97607421875,226.797119140625,262.502197265625,284.411376953125,273.103271484375,251.5670166015625,275.072265625,268.185546875,253.244384765625,228.6593017578125,245.119140625,305.22607421875,251.8140869140625,239.047119140625,222.639892578125,245.6807861328125,258.124267578125,249.52392578125,245.9520263671875,276.34765625,298.542236328125,290.788818359375,257.2958984375,250.3624267578125,
179,453.78589380399774,6.0368464344837625,327.95654296875,308.822021484375,334.6640625,290.078857421875,285.444580078125,305.49462890625,277.8310546875,337.53173828125,280.350830078125,281.47802734375,275.356201171875,282.72900390625,269.92626953125,273.029052734375,304.88916015625,261.0703125,255.7083740234375,288.49658203125,287.201416015625,263.921630859375,296.936767578125,255.6356201171875,319.682373046875,302.1220703125,258.3115234375,291.859130859375,276.89013671875,290.5244140625,273.943359375,308.02587890625,323.18115234375,277.2578125,298.762451171875,277.9072265625,304.745361328125,297.743408203125,277.70361328125,280.66455078125,259.346435546875,265.843994140625,295.657470703125,296.818115234375,310.829345703125,313.9208984375,300.829345703125,325.613525390625,310.06396484375,273.353515625,307.36669921875,276.033935546875,294.65380859375,274.51416015625,295.017333984375,305.188232421875,269.8525390625,311.34423828125,295.350830078125,289.779541015625,288.764404296875,305.717041015625,271.362060546875,
180,734.5789314645235,5.699316157669317,327.169677734375,417.16845703125,307.066650390625,332.5791015625,362.7529296875,310.013916015625,245.0029296875,329.698974609375,328.23876953125,259.278076171875,246.776123046875,374.294921875,318.49755859375,273.31982421875,332.506103515625,296.388671875,288.931640625,326.2177734375,290.6865234375,279.48681640625,289.496826171875,268.009521484375,299.891357421875,327.27783203125,311.2138671875,280.277587890625,238.326416015625,246.7137451171875,275.1259765625,273.408203125,313.941650390625,314.00927734375,299.76171875,322.568115234375,413.486083984375,321.953857421875,280.484130859375,335.113525390625,298.309326171875,314.491455078125,282.348876953125,266.1748046875,272.457763671875,311.375244140625,248.186279296875,264.15087890625,236.31787109375,261.882568359375,240.2152099609375,231.6517333984375,315.91796875,242.800537109375,232.2962646484375,276.59912109375,167.119140625,240.271240234375,334.226318359375,294.96240234375,222.7926025390625,269.802978515625,264.836181640625,
181,548.3687512119259,4.744899171297668,327.073974609375,232.3946533203125,330.60595703125,225.9119873046875,147.171142578125,201.283447265625,258.3740234375,282.927001953125,411.09423828125,170.080322265625,288.270263671875,307.5751953125,145.1231689453125,223.3447265625,203.2705078125,135.6326904296875,152.740234375,209.0457763671875,215.0709228515625,231.20751953125,190.17626953125,126.07763671875,394.475830078125,122.40679931640625,234.499267578125,156.78466796875,115.9627685546875,108.525390625,113.8951416015625,147.1470947265625,165.3677978515625,449.782958984375,155.5064697265625,374.326904296875,177.7869873046875,296.372314453125,133.693603515625,129.45556640625,311.19775390625,312.09326171875,136.9295654296875,157.0770263671875,192.0855712890625,111.42132568359375,106.57470703125,147.4515380859375,237.402587890625,230.5579833984375,185.4698486328125,213.462646484375,229.2403564453125,187.1553955078125,153.660400390625,187.493896484375,182.0704345703125,167.8792724609375,199.1666259765625,149.5489501953125,166.977294921875,153.8917236328125,132.30029296875,
182,815.6919827538156,6.2178496872937234,324.60107421875,241.8966064453125,233.2674560546875,215.13427734375,178.8140869140625,172.957275390625,0,0,154.5032958984375,157.2314453125,0,168.8306884765625,118.76416015625,113.87139892578125,150.4095458984375,147.223876953125,199.6446533203125,122.16888427734375,131.082763671875,0,153.6490478515625,164.05126953125,137.2196044921875,120.69140625,133.5614013671875,166.640380859375,155.9398193359375,239.755859375,158.33935546875,0,188.5478515625,158.835205078125,140.71630859375,139.5306396484375,216.7056884765625,151.1021728515625,164.4302978515625,149.7337646484375,141.884521484375,200.614990234375,147.364990234375,168.8873291015625,140.7447509765625,136.940185546875,137.5428466796875,195.8616943359375,0,129.711181640625,144.9285888671875,181.9246826171875,155.77392578125,138.5623779296875,181.3748779296875,159.596435546875,155.7994384765625,155.278076171875,152.6783447265625,162.5836181640625,0,189.5079345703125,129.5347900390625,
183,568.4196576628782,4.967000570453581,321.9501953125,159.1815185546875,289.634033203125,367.34033203125,231.60693359375,263.474853515625,134.349853515625,661.9609375,197.94873046875,206.294677734375,320.541748046875,233.3260498046875,195.5921630859375,296.054443359375,136.3408203125,132.20947265625,224.82275390625,301.28466796875,177.8011474609375,462.202880859375,124.91741943359375,419.78076171875,133.6656494140625,323.965576171875,207.572509765625,177.85888671875,149.043212890625,303.3798828125,164.22412109375,366.725341796875,239.234375,279.266845703125,315.28173828125,237.2381591796875,101.2845458984375,269.718505859375,204.48681640625,225.62744140625,207.894287109375,199.2828369140625,124.72259521484375,185.9525146484375,245.13818359375,148.798828125,229.8131103515625,130.21630859375,417.62646484375,221.7547607421875,289.470458984375,295.378662109375,183.315185546875,294.671875,311.237060546875,152.8641357421875,367.596923828125,228.4024658203125,209.331298828125,95.63348388671875,309.086181640625,243.896484375,226.6981201171875,
184,600.4697120541432,4.761133608270864,320.753173828125,273.152587890625,309.94677734375,316.0224609375,248.2266845703125,316.35205078125,327.41015625,374.1591796875,283.201416015625,293.96826171875,353.650634765625,316.530517578125,278.635986328125,278.82421875,297.151123046875,278.112060546875,273.69580078125,233.8309326171875,277.27001953125,255.02392578125,200.8599853515625,242.9638671875,210.2467041015625,273.822265625,325.279541015625,248.3895263671875,231.403076171875,276.580810546875,252.8199462890625,317.21630859375,291.710205078125,273.9462890625,244.8782958984375,278.8837890625,252.7615966796875,252.8790283203125,286.07080078125,249.869873046875,261.6083984375,291.522216796875,259.358154296875,305.29541015625,282.265380859375,286.728271484375,301.01611328125,264.618408203125,272.532470703125,289.98193359375,314.24951171875,295.25341796875,219.043701171875,276.24951171875,218.9742431640625,207.9581298828125,234.7705078125,301.890380859375,244.7022705078125,281.0458984375,297.94775390625,291.58740234375,285.878173828125,
185,182.0816348967005,0.7897008168892782,318.59521484375,539.330078125,319.319091796875,363.548095703125,485.081787109375,339.564208984375,417.63623046875,526.21240234375,491.401611328125,336.004638671875,301.108154296875,370.8828125,489.75732421875,385.539306640625,402.595947265625,361.03759765625,435.606689453125,362.36083984375,449.224609375,440.282958984375,457.1416015625,446.176513671875,429.588623046875,551.03076171875,433.78955078125,482.540283203125,358.46484375,390.90771484375,351.170654296875,375.311279296875,486.287353515625,341.885498046875,511.68701171875,389.609130859375,331.43994140625,377.345458984375,296.681640625,521.9833984375,378.526123046875,346.616455078125,285.63916015625,382.990966796875,461.444580078125,363.461181640625,407.790771484375,490.276611328125,537.55517578125,348.694091796875,230.4197998046875,496.85693359375,377.20263671875,319.83349609375,543.806640625,389.435302734375,333.197021484375,589.13916015625,339.12744140625,353.85546875,371.463623046875,353.336669921875,498.699951171875,
186,701.556279037938,3.6045114994049072,317.207763671875,0,0,0,0,0,300.643310546875,0,0,290.20849609375,320.683349609375,0,0,0,0,0,261.058349609375,0,0,0,0,0,0,0,0,3.037975311279297,0,0,0,0,0,295.460205078125,0,0,0,0,0,269.92626953125,0,268.765625,0,0,0,0,0,0,0,1.0126581192016602,0,260.641357421875,0,0,0,245.24853515625,0,0,0,0,0,243.7833251953125,0,
187,758.5737996419272,5.862093257904053,316.02001953125,0,361.6337890625,0,0,327.233154296875,0,300.72607421875,0,0,0,0,0,0,0,135.4827880859375,0,0,0,0,0,0,0,0,207.11865234375,0,0,0,0,224.54150390625,0,0,0,0,0,0,0,0,0,258.179931640625,0,0,0,0,0,0,0,0,0,218.9716796875,0,223.0570068359375,0,0,0,0,0,0,0,0,0,
188,672.5282682825307,4.8492292107128705,314.55908203125,291.313720703125,313.3056640625,249.1976318359375,245.7064208984375,243.5133056640625,252.97412109375,305.593017578125,215.6058349609375,250.82421875,246.3984375,249.9088134765625,227.5888671875,226.1405029296875,239.5228271484375,226.9229736328125,213.9951171875,237.5723876953125,223.819580078125,227.6749267578125,225.7066650390625,215.034423828125,219.593505859375,234.4683837890625,214.77294921875,236.138427734375,226.5242919921875,212.5469970703125,239.7235107421875,230.8016357421875,193.085205078125,211.7718505859375,206.4381103515625,221.9716796875,226.4827880859375,236.30029296875,203.7630615234375,222.947998046875,228.34521484375,230.2515869140625,214.183349609375,223.090576171875,223.1536865234375,215.5537109375,206.732177734375,225.5738525390625,238.07080078125,211.360107421875,211.5035400390625,201.2869873046875,222.654541015625,228.5372314453125,260.506591796875,228.3250732421875,214.9967041015625,238.2337646484375,215.1400146484375,228.5606689453125,234.6915283203125,209.234130859375,231.40185546875,
189,689.5573015056673,5.364273477773198,309.387939453125,673.5458984375,291.978271484375,692.87646484375,543.806640625,279.88623046875,428.261962890625,630.427734375,466.232421875,472.12841796875,382.160400390625,534.08447265625,531.16748046875,445.744140625,423.722412109375,538.0927734375,425.97265625,574.92822265625,468.631103515625,518.73583984375,587.57763671875,506.665771484375,578.79443359375,462.33642578125,519.46435546875,429.7431640625,492.20654296875,481.61962890625,424.674072265625,395.68994140625,457.04052734375,306.982421875,397.212646484375,380.446533203125,458.083251953125,418.35400390625,408.372802734375,445.733154296875,292.238525390625,383.406494140625,407.22021484375,384.414306640625,526.77783203125,413.667236328125,463.09130859375,367.635009765625,444.748046875,341.89013671875,246.501708984375,414.985595703125,490.9912109375,393.505126953125,432.706298828125,470.0107421875,348.3154296875,419.1083984375,358.467041015625,521.47900390625,346.15185546875,297.781494140625,375.756103515625,
190,380.2120756555776,4.893797272541484,306.2939453125,327.321533203125,318.897705078125,291.31787109375,287.3359375,280.391845703125,261.279541015625,426.536865234375,246.7137451171875,248.671875,287.369140625,243.6630859375,245.5869140625,241.6558837890625,246.7137451171875,255.600830078125,232.9395751953125,262.962646484375,261.802001953125,272.055908203125,283.73779296875,235.886962890625,219.8590087890625,253.677490234375,232.7861328125,245.5531005859375,236.26806640625,244.4130859375,255.629150390625,330.279296875,229.30419921875,258.28759765625,290.817626953125,260.708740234375,208.4129638671875,240.961669921875,244.4947509765625,263.013671875,253.9052734375,208.4129638671875,228.9395751953125,267.605224609375,237.8599853515625,279.642578125,268.765625,282.693359375,306.51318359375,253.677490234375,261.38623046875,166.1307373046875,265.597412109375,237.8599853515625,242.0712890625,254.1087646484375,287.3359375,242.0711669921875,245.019775390625,251.3563232421875,278.05078125,261.5849609375,273.721923828125,
191,377.2379535384026,4.714443996304372,305.7646484375,336.9052734375,379.982421875,238.58935546875,195.363525390625,262.962646484375,252.1793212890625,309.24658203125,289.25537109375,152.951171875,191.3060302734375,414.284423828125,395.4755859375,219.1907958984375,129.024169921875,221.1798095703125,247.2674560546875,306.65234375,284.868408203125,251.3563232421875,149.20361328125,284.186279296875,374.85986328125,208.4219970703125,300.102783203125,252.84912109375,193.31982421875,151.7921142578125,211.684326171875,178.2364501953125,223.5010986328125,324.679931640625,227.0423583984375,182.46484375,199.874267578125,182.8148193359375,229.30419921875,172.7205810546875,143.0665283203125,229.636474609375,303.170166015625,159.1490478515625,264.804931640625,259.445556640625,148.5579833984375,184.0396728515625,200.006103515625,264.123291015625,218.858642578125,72.70037841796875,231.62548828125,143.7845458984375,103.29107666015625,130.1326904296875,207.2523193359375,223.022216796875,195.5047607421875,157.3443603515625,165.863525390625,124.75054931640625,131.972412109375,
192,698.7793074284433,3.5173669447664353,304.60888671875,268.765625,290.01806640625,258.486083984375,319.97119140625,286.17529296875,272.38525390625,260.641357421875,245.0557861328125,199.1278076171875,304.3857421875,322.818115234375,211.894775390625,201.4490966796875,176.0155029296875,126.90338134765625,145.18212890625,131.2091064453125,203.7703857421875,198.819091796875,147.16748046875,187.4713134765625,184.0396728515625,138.4576416015625,189.1749267578125,156.24609375,123.67413330078125,116.92913818359375,172.7205810546875,209.5233154296875,181.7183837890625,250.1453857421875,210.6839599609375,302.424072265625,273.237060546875,322.15478515625,201.4490966796875,213.055419921875,200.202880859375,229.30419921875,210.734130859375,274.295166015625,155.1478271484375,163.9342041015625,122.59765625,184.0396728515625,239.75,217.864013671875,209.076171875,195.64599609375,162.9661865234375,207.389892578125,200.9517822265625,195.64599609375,218.361328125,187.521484375,283.415283203125,152.951171875,218.0015869140625,228.8070068359375,154.39111328125,
193,518.3257505845103,4.577084439699767,303.8544921875,109.8946533203125,173.75341796875,364.09326171875,122.8922119140625,217.770263671875,322.890380859375,324.04541015625,210.3170166015625,143.74658203125,217.9683837890625,211.6109619140625,210.28271484375,108.9649658203125,304.742431640625,132.6552734375,208.1741943359375,174.0159912109375,219.4959716796875,179.42822265625,119.5101318359375,108.3394775390625,272.081787109375,139.8165283203125,451.846923828125,265.981689453125,124.90447998046875,79.813232421875,141.098876953125,215.376708984375,269.855712890625,202.3524169921875,63.962127685546875,184.1640625,76.4970703125,142.3719482421875,245.743896484375,185.2255859375,297.761474609375,180.7320556640625,176.764892578125,105.81787109375,130.0885009765625,76.9197998046875,177.9107666015625,112.521728515625,216.08251953125,112.61529541015625,127.56243896484375,340.164306640625,164.8309326171875,243.0799560546875,313.252197265625,246.4576416015625,111.67437744140625,126.90338134765625,75.63055419921875,92.8211669921875,168.6839599609375,141.7379150390625,146.349365234375,
194,789.6192675266668,5.788452726895692,303.79736328125,253.16455078125,303.79736328125,354.430419921875,379.746826171875,385.7548828125,303.79736328125,342.02734375,227.84814453125,405.063232421875,379.746826171875,303.79736328125,177.2152099609375,227.84814453125,282.22802734375,255.5662841796875,253.16455078125,202.5316162109375,253.16455078125,278.48095703125,354.430419921875,227.84814453125,278.48095703125,253.16455078125,253.16455078125,253.16455078125,253.16455078125,231.3143310546875,481.0126953125,253.16455078125,180.9622802734375,253.16455078125,278.48095703125,278.48095703125,227.84814453125,177.2152099609375,253.16455078125,227.84814453125,278.48095703125,329.114013671875,311.29150390625,354.430419921875,303.79736328125,202.5316162109375,151.898681640625,253.16455078125,303.79736328125,303.797607421875,388.016357421875,253.16455078125,126.582275390625,177.2152099609375,177.2152099609375,202.5316162109375,455.6962890625,328.048828125,253.16455078125,303.79736328125,253.16455078125,253.16455078125,202.5316162109375,
195,744.5870161212858,5.6811000323686445,299.525634765625,305.841064453125,249.75,343.33642578125,132.0933837890625,249.127197265625,211.691162109375,318.0234375,235.1710205078125,331.7783203125,194.2210693359375,309.349853515625,421.167236328125,277.508056640625,219.9178466796875,187.3223876953125,250.1806640625,211.5537109375,288.00927734375,233.77294921875,316.00244140625,136.5369873046875,247.621826171875,234.9210205078125,251.27490234375,245.64013671875,123.74578857421875,106.22967529296875,120.15936279296875,234.2940673828125,425.882568359375,344.7509765625,262.2265625,207.7132568359375,267.848876953125,216.109375,112.75299072265625,356.619384765625,143.61572265625,187.08544921875,128.313720703125,189.148681640625,136.111328125,187.5592041015625,154.1787109375,169.6187744140625,202.079833984375,168.4593505859375,179.5679931640625,253.0576171875,217.00537109375,129.4088134765625,220.544189453125,289.232666015625,132.739501953125,181.681884765625,189.406005859375,226.8248291015625,201.6124267578125,229.493896484375,182.5531005859375,
196,828.5559567310771,5.238188258937148,299.442626953125,112.76507568359375,305.82373046875,175.9063720703125,133.6114501953125,287.69775390625,229.75,273.24853515625,206.8192138671875,169.0281982421875,129.6820068359375,232.170166015625,138.8914794921875,205.852783203125,213.794677734375,182.5792236328125,227.683837890625,123.6641845703125,211.0540771484375,188.8717041015625,115.2554931640625,113.05828857421875,83.40020751953125,117.67120361328125,149.6663818359375,94.75726318359375,146.142333984375,140.5614013671875,164.385498046875,176.0731201171875,121.2489013671875,162.517333984375,129.3043212890625,154.1768798828125,175.4483642578125,120.21844482421875,152.0882568359375,156.93603515625,150.1517333984375,183.21875,149.39208984375,188.28662109375,117.2635498046875,156.8148193359375,175.004150390625,133.0247802734375,158.0306396484375,162.2821044921875,174.5225830078125,170.8155517578125,106.76116943359375,207.6424560546875,136.7650146484375,179.3299560546875,139.5679931640625,135.5750732421875,150.585693359375,120.5174560546875,137.134521484375,191.5963134765625,142.10400390625,
197,423.25443976820395,4.989381977769195,292.034912109375,257.07470703125,325.709228515625,252.6922607421875,289.8310546875,266.562255859375,220.671875,413.90966796875,265.380615234375,242.3868408203125,259.6728515625,208.376953125,244.1007080078125,228.4520263671875,255.434814453125,243.58056640625,225.8897705078125,222.297607421875,239.1441650390625,283.753173828125,248.8887939453125,246.623779296875,215.916748046875,245.28564453125,230.0823974609375,236.9261474609375,255.376953125,213.4921875,204.9310302734375,296.954345703125,181.0140380859375,208.925537109375,220.6435546875,248.357421875,207.2913818359375,262.23876953125,229.5623779296875,202.478759765625,214.13427734375,207.7510986328125,233.4625244140625,251.5067138671875,250.603271484375,253.222412109375,235.23388671875,239.1512451171875,283.1181640625,241.0552978515625,197.8626708984375,226.32861328125,264.194091796875,246.6231689453125,255.0325927734375,210.4281005859375,255.6737060546875,263.6591796875,228.1436767578125,207.31689453125,259.87158203125,227.74609375,237.9444580078125,
198,453.7858224269719,6.201452177078997,289.267822265625,268.110107421875,271.069580078125,264.013671875,261.318359375,287.281005859375,232.7861328125,269.297607421875,251.2254638671875,266.2802734375,252.031982421875,284.959716796875,234.97412109375,267.240234375,289.460693359375,271.0322265625,258.840087890625,259.739990234375,267.588134765625,249.994140625,263.54736328125,279.21142578125,287.171630859375,285.093994140625,256.415771484375,286.95654296875,271.65234375,269.505126953125,270.49169921875,273.851806640625,311.02001953125,275.7294921875,286.078369140625,266.377197265625,263.485595703125,308.227294921875,295.01220703125,286.760009765625,254.0966796875,251.3563232421875,314.0361328125,290.392333984375,261.0244140625,259.9267578125,307.2626953125,296.24560546875,291.52685546875,265.37353515625,318.5634765625,279.7255859375,270.711669921875,249.0350341796875,261.802001953125,274.51416015625,278.892822265625,270.34033203125,286.927001953125,289.57666015625,283.85400390625,303.862060546875,279.21142578125,
199,481.8177612066454,6.020022400089951,286.784423828125,298.0361328125,285.952392578125,264.921630859375,267.410888671875,256.70751953125,230.3846435546875,316.150634765625,227.94580078125,250.5228271484375,239.8663330078125,264.572998046875,252.3145751953125,217.109619140625,222.9403076171875,221.634521484375,216.871826171875,224.5634765625,213.802001953125,240.1444091796875,211.6710205078125,193.601806640625,200.6402587890625,223.823974609375,219.818603515625,201.6380615234375,221.0693359375,217.90625,223.74560546875,216.6546630859375,230.6236572265625,222.1141357421875,245.8828125,197.9671630859375,210.0574951171875,197.2752685546875,205.7769775390625,210.63525390625,223.993896484375,201.7373046875,201.71337890625,216.8052978515625,211.09814453125,232.3428955078125,229.2672119140625,207.0111083984375,197.547119140625,192.0533447265625,205.44873046875,204.505859375,206.271240234375,171.2862548828125,213.4420166015625,188.042236328125,204.8690185546875,204.830810546875,219.481201171875,204.5794677734375,213.055419921875,214.7874755859375,208.9530029296875,
200,395.22299094278304,4.874238006404189,282.525634765625,286.2763671875,290.460205078125,263.3828125,206.7188720703125,301.1806640625,269.20458984375,313.409912109375,254.838134765625,234.0870361328125,271.420166015625,260.686279296875,262.406494140625,280.80615234375,250.2764892578125,235.107421875,250.2359619140625,239.75,267.505126953125,273.2626953125,259.839599609375,256.824462890625,205.3255615234375,235.4813232421875,216.537353515625,253.6043701171875,234.3631591796875,241.9713134765625,223.5010986328125,272.38232421875,214.216064453125,225.8223876953125,240.8106689453125,240.0115966796875,204.851318359375,232.6676025390625,235.811767578125,231.495361328125,249.9410400390625,242.0887451171875,249.378173828125,226.4669189453125,209.7137451171875,252.58740234375,270.407958984375,275.50341796875,284.40380859375,250.2713623046875,261.802001953125,240.15185546875,264.81884765625,250.52587890625,249.073974609375,241.5106201171875,269.624755859375,262.843017578125,291.806884765625,239.044189453125,246.861083984375,226.6265869140625,291.536376953125,
201,685.4383234743212,5.908146975470371,274.494140625,258.3125,253.142822265625,207.7469482421875,233.3131103515625,217.7486572265625,148.682861328125,247.8961181640625,146.3779296875,152.1336669921875,184.3563232421875,236.4832763671875,241.722412109375,182.0994873046875,204.5047607421875,225.7396240234375,170.9879150390625,245.323974609375,210.1263427734375,207.7034912109375,210.1572265625,204.1644287109375,225.441650390625,257.73974609375,182.2293701171875,207.3814697265625,154.545166015625,134.606201171875,185.1822509765625,187.00634765625,168.4029541015625,208.8740234375,214.9705810546875,155.76806640625,180.7825927734375,237.508056640625,228.5003662109375,174.3680419921875,142.078369140625,178.173828125,173.0001220703125,180.3446044921875,220.0272216796875,178.7216796875,159.40380859375,171.7625732421875,199.89697265625,189.87841796875,217.384033203125,159.923583984375,145.74462890625,204.89697265625,164.3531494140625,191.6240234375,182.4542236328125,183.9798583984375,167.8394775390625,222.3662109375,147.54345703125,162.7652587890625,184.2012939453125,
202,720.5902288718302,6.055166400846888,269.61474609375,277.126220703125,327.812255859375,278.423095703125,165.725341796875,279.40576171875,250.8658447265625,407.71875,274.068603515625,229.273193359375,211.6649169921875,358.463134765625,177.2081298828125,242.7213134765625,170.8753662109375,207.3028564453125,243.1595458984375,239.0673828125,208.68310546875,249.9351806640625,244.07568359375,190.550537109375,250.0181884765625,179.5731201171875,251.4537353515625,172.7205810546875,195.3043212890625,193.646728515625,192.1075439453125,214.7548828125,173.9296875,226.1317138671875,212.9678955078125,209.56640625,188.6077880859375,195.347412109375,201.6126708984375,248.1605224609375,229.0684814453125,202.4088134765625,203.59619140625,212.6536865234375,238.19384765625,190.9146728515625,216.3792724609375,160.13427734375,258.320068359375,287.69970703125,221.5167236328125,248.149658203125,213.15869140625,300.34326171875,180.1490478515625,230.510498046875,139.8150634765625,174.1949462890625,183.718505859375,174.3367919921875,144.6846923828125,247.388671875,199.4412841796875,
203,809.6228522883148,5.852390140783592,266.7509765625,240.3333740234375,267.890869140625,168.64306640625,195.889892578125,221.5885009765625,211.2021484375,269.660400390625,261.82958984375,155.617431640625,210.473388671875,213.40869140625,164.3616943359375,160.025634765625,138.64501953125,169.577880859375,168.106201171875,183.966796875,152.8699951171875,218.8226318359375,201.62744140625,224.25927734375,219.902099609375,151.35302734375,198.4466552734375,140.2535400390625,154.07080078125,159.32470703125,170.2742919921875,196.06298828125,157.8604736328125,186.55126953125,135.1923828125,180.385498046875,193.7884521484375,217.40771484375,172.87890625,206.1396484375,179.6065673828125,208.8809814453125,190.8465576171875,162.738525390625,158.96435546875,177.1837158203125,168.1876220703125,129.7398681640625,204.3724365234375,201.864013671875,206.8594970703125,166.068359375,150.4290771484375,190.2762451171875,187.2353515625,161.0662841796875,171.904052734375,135.9747314453125,190.3685302734375,188.238525390625,165.6741943359375,161.638671875,165.7086181640625,
204,699.2794212589854,3.5174827849278683,266.444580078125,182.2359619140625,236.26806640625,188.68212890625,277.4482421875,192.1640625,205.4486083984375,185.14990234375,201.62158203125,153.764404296875,232.7861328125,253.376220703125,148.225830078125,159.9329833984375,131.59326171875,93.79742431640625,92.7425537109375,113.98626708984375,163.9342041015625,168.327392578125,127.97979736328125,171.622314453125,115.44683837890625,113.98626708984375,161.737548828125,113.98626708984375,73.7552490234375,83.2489013671875,134.4383544921875,158.81689453125,138.7440185546875,225.8223876953125,173.0947265625,215.4210205078125,202.6097412109375,237.07763671875,155.539794921875,147.459716796875,144.224609375,198.3814697265625,155.1478271484375,229.718505859375,116.13909912109375,136.751220703125,96.68817138671875,163.9342041015625,179.268310546875,177.11376953125,180.5577392578125,141.9266357421875,124.47113037109375,179.9552001953125,154.049560546875,146.0762939453125,156.24609375,134.4383544921875,216.537353515625,112.90985107421875,162.8359375,176.0155029296875,121.521240234375,
