	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	serum_pos_ab_zip	serum_pos_aw_zip	maxint	mean1	sd1	mean2	sd2	10102016-012	10102016-016	10102016-020	10102016-027	10102016-033	10102016-035	10102016-039	10102016-040	10102016-041	10102016-046	10102016-057	10102016-066	10102016-067	10102016-070	10102016-014	10102016-015	10102016-018	10102016-019	10102016-036	10102016-037	10102016-038	10102016-045	10102016-050	10102016-054	10102016-056	10102016-059	10102016-063	10102016-072	isotopes	adduct	pcgroup
11	M363T0	1.04312315602529	0.0609094992746119	1.54072452734807	0.135875227860016	1	UP	362.927462693802	362.926192174724	362.928741207159	0.440050000166667	0.383816654	0.521550014333333	26	14	12	447.38623046875	622.606817304083	41.6391891934725	649.455588229095	50.1749732255077	682.255718270403	695.818924558964	565.269389063864	609.948953740165	610.180878929921	614.994628068106	576.974487059441	542.878014312684	629.88942014578	653.26598580222	637.655248369622	631.592846766533	630.538843545753	635.232103623699	751.869322603578	680.083672776398	662.212774966743	725.337873351972	548.955578893218	612.144687540945	634.036909323622	633.995737333021	618.187268353395	641.368515959829	616.093252728876	632.499331234384	655.65606844051	679.937241700847			31
12	M710T6	1.07450661709257	-0.103674367286164	-1.50066924265258	0.145606999156789	1	DOWN	709.516182182492	709.514046878118	709.517950001859	5.91852495666667	5.90331663333333	5.92931661666667	26	14	12	332.104736328125	911.766895639235	116.886201513112	848.544700549466	105.763634321982	1116.29650002207	998.24649242173	663.718915235414	818.63381884537	883.842168536626	845.867560218211	756.761114909965	973.691687154104	964.078706321295	1030.62810455379	927.668306777392	860.331998785023	972.651013483436	952.320151684861	825.034116634326	968.318312738556	806.207783837334	722.122929049397	605.759765877052	895.387636765994	949.972932575905	927.625264329823	731.409649350584	911.293715073711	891.461006991238	925.425009720357	791.248156833609	928.359527914636	[10][M+1]+		32
13	M785T6_2	1.10909781934393	-0.149386612802472	-1.40885883790432	0.170724849658634	1	DOWN	784.584247213413	784.58105457764	784.58779788142	6.14416655333333	6.13039994333333	6.17706682333333	17	9	8	206.501098632812	957.510168607482	176.576606622879	863.323461562553	177.17671256572	1082.10709663757	1248.35114305508	999.564664605185	1087.14325620976	676.295736962149	1055.28063113635	758.96204161588	922.177246077125	1114.64938834227	748.302158589473	879.725760424682	770.007224255483	1166.89674919688	895.679263396863	1159.84802772329	649.030739218789	1003.43171974961	976.326322366297	611.724533372156	756.232289052959	572.42280598771	940.397806022487	865.593711516682	1024.25510304801	894.162280340067	696.901448195207	968.438425991009	967.763249291468			15
14	M787T6_2	1.08888277227409	0.122848643712918	1.40067862227038	0.173374419850443	1	UP	786.657067470493	786.655024066199	786.658599781436	6.29869982333333	6.27095008666667	6.31684996333333	27	13	14	723.583984375	4163.45692645897	747.565580978799	4533.5165203264	646.815473230895	6031.61299252729	4059.20838540255	4938.36001666189	3436.04622418692	4562.29684575172	3498.09035861931	3893.15325751253	3747.5061759467	4077.98024194641	2856.97206194189	4271.21310000569	4322.13931400825	4288.38028197597	4305.43771393852	5040.25453553744	4759.82349466904	3808.14775112663	5385.39195579574	4464.67166966127	4667.69277048878	4138.82811911445	4036.21968170957	4737.96394183503	4176.38521742661	4258.52940934238	3217.29181510938	5466.39027853104	5311.64064422223	[25][M+1]+		26
15	M709T6	1.07896142894673	-0.109643291830657	-1.36886357431003	0.182769061846558	1	DOWN	708.512535448937	708.510866710154	708.514481482789	5.91838336	5.90331663333333	5.92931661666667	28	14	14	653.2119140625	2030.82697016761	281.880198294368	1882.20534644143	292.535296864807	2362.40358634337	2223.91651556797	1424.11034590836	1784.28331665114	2173.69763137465	1740.39161378573	1871.67908696583	2052.30890171593	2068.73900874341	2241.55769305694	1967.80917789361	1850.24558604058	2506.28946818126	2164.14565011783	2194.88680846776	2122.11242574524	1526.07997177185	1426.27818260941	1444.86757140575	2216.72128203033	2140.61142003577	2104.86661024065	1561.01492131605	2113.20364127943	1804.44940368092	2003.96111379656	1738.82618931982	1952.99530848049	[10][M]+		32
16	M629T5	1.0678424630851	0.0946988244692852	1.36475014424036	0.184345420616169	1	UP	628.500976646589	628.499212034252	628.503950822076	4.85050829833333	4.84441655	4.85768318	26	14	12	391.7587890625	531.566680949622	75.4873827634607	567.629473879215	63.852863891754	767.196337720241	566.919047211948	550.588669383468	506.95824439567	444.750202823544	482.693708032891	497.885200055996	537.119652535954	513.736840343646	525.524017156879	557.042054924543	508.80170836297	507.075467079423	475.642383267539	674.27908405179	661.291074754783	591.272307933063	670.084415033954	579.711112442766	519.820998766801	581.154158853587	536.682430530993	502.46323473459	476.678053462332	560.418603685815	561.632894117814	526.164428360064	505.159837580663			43
17	M207T2	1.04176680309344	-0.0590323700611644	-1.3510632094934	0.189714470553204	1	DOWN	207.092585286311	207.092065115013	207.093022657887	2.36209167333333	2.36170006666667	2.36935001333333	28	14	14	969.46337890625	2107.93093455063	192.188121485087	2023.41918392035	133.575154231422	2321.54039618937	2476.78502109694	2124.6289510267	2008.39265870874	1921.43162078889	1996.70821541467	2214.9436004382	2007.36859512139	2151.42296370881	2447.05033472138	1920.99516221134	2028.12447014478	1879.41868446582	2012.22240967187	2165.71290963419	2287.67267056768	2011.61245625656	2122.42477417895	1906.30970269038	1970.63308048865	2209.64285291284	1980.7431257255	1870.71468705334	2005.98883353318	2040.98536560058	1886.58234927377	2035.50134508505	1833.3444218843			18
18	M814T6_1	1.15979725221764	0.213872625365458	1.3632199223791	0.189986481763144	1	UP	813.625052408411	813.623625204373	813.626112727998	5.854124925	5.84729992666667	5.86221687	28	14	14	2392.5078125	3006.0034326185	519.047676705803	3486.35452130774	1211.95938197482	2518.22660839309	2772.78504628834	3694.15513240514	3510.15994932224	3386.98590146318	3240.99178677634	2116.31481048735	3074.83747540522	3367.04224477301	2207.41263435294	2827.826303499	2531.60304037548	3171.37691564397	3664.33020747375	3339.63638836223	2777.55104266257	4859.46893716819	7059.1125073731	3518.35627237794	2345.91240491035	2911.12060477581	3059.01272242305	3870.5412571103	2263.915667701	3496.2362405688	3191.96130151588	3129.81513028723	2986.32282107187	[35][M+1]+		17
19	M512T5	1.06656358103768	0.0929699715984215	1.34585416428165	0.19133085373343	1	UP	512.417890005483	512.416498581624	512.419111950161	4.76303353333333	4.75751680666667	4.77091689666667	13	7	6	443.701171875	577.395896550042	87.6021793527138	615.829435100876	61.1790689551303	692.289268133491	488.260552420892	652.063529107186	584.056109370628	586.516670738442	560.545992436723	680.615869979499	615.591812851569	446.475994145659	418.930641460072	596.889327716526	493.804791668788	681.435982013902	586.066009657207	621.548812359649	755.455958369705	650.498424897195	644.782205803907	617.148755530635	594.026301906242	697.225944601373	569.871624800897	496.748620548692	574.179168656924	581.883363438243	587.462094086356	614.415869960872	616.364946451567			8
20	M144T6	1.11209045632874	0.153274140210106	1.34166925004571	0.19219296038255	1	UP	143.960398402754	143.960010273567	143.960630259209	6.43009986333333	6.32299995	6.46505024	13	7	6	753.98486328125	9732.7394997885	2432.26443302277	10823.6867116485	1827.71502784736	11942.7605007689	9379.55636797989	9828.52954564902	10587.5332106977	3962.4283687202	9968.7796102942	11096.1045883796	10864.9729962009	10664.9125520611	10583.8789180892	4410.04928081565	10994.2647424479	11014.402887537	10960.1794273977	11655.8746082446	12088.4170243883	11573.7234203541	10844.8388146758	5039.87765862788	10670.0554197909	10139.8464973341	11197.5460071669	10374.2019365553	10972.330504389	11596.6465292931	13152.9430650194	10919.6942444779	11305.6182327621			40
21	M120T1	1.04987469089323	-0.0702171434959077	-1.32624537999015	0.196680720699583	1	DOWN	120.081272319427	120.077738081081	120.081598836228	1.47676661333333	1.47315004666667	1.47696669	28	14	14	1235.2890625	3029.78426798287	312.517765038985	2885.85323016515	259.269543741091	3606.18268421692	2934.28145224297	2910.63048473333	3364.45439515145	3422.8456602002	3008.31103321223	3165.64418775931	2675.23524916431	2910.00320176265	2729.7902510073	2837.71886710163	3427.03493824455	2676.92683325708	2747.92051370621	2776.76889572503	2769.17797802711	2974.56450527872	2956.70204221406	2289.18817612341	3014.85101009839	2731.24882033284	2915.95369401888	2867.38256999089	2586.19777399593	3341.89263521845	3228.43278833081	3032.76460193129	2916.81973102625			30
22	M497T5	1.0901133376363	-0.124478137887979	-1.33335042806848	0.197976498059042	1	DOWN	497.345598761556	497.343181748267	497.347847871606	4.69751671333333	4.69236663	4.70118340666667	15	7	8	4512.4609375	5507.21056045304	577.16615933014	5051.96145237005	1139.71264323139	6245.73941498977	5709.84690930482	6140.9017372649	5929.01436629634	5565.06725104719	5947.01219525641	4652.40784443821	5441.67610153047	4972.59684223943	5183.15630148466	5454.68393840944	5550.96644195139	4262.94329395303	6044.93520817654	6393.44446754165	5053.18023833325	2615.67501750057	3527.35717059576	5672.88084352551	5245.6077142971	5263.82582896655	4927.81404687757	6554.82418730108	6378.6245003798	5040.75643384124	3736.74619474081	5693.27629151441	4623.44739776537	[1][M+1]+		1
23	M585T5	1.09728792284103	0.133942131349767	1.320328140748	0.198497301175978	1	UP	585.271416965032	585.27052550868	585.273658319274	4.99969176333333	4.99601651666667	5.00355003333333	12	4	8	528.72021484375	478.213536411009	100.099088104287	524.737938042901	85.8091960798189	490.910391761128	414.185082218212	477.811526347985	357.346764441265	467.341286246038	445.591101539566	608.657260122617	648.164920081937	533.550570149717	541.92294946759	604.407318343147	338.912077599292	426.45455151357	339.73370992206	522.597806269646	519.028580210111	425.142886421199	523.948950276893	485.777242817387	520.65876261198	517.432242116214	556.993138372112	485.701585926796	405.955476418292	528.899969775685	651.200441763108	742.403737308551	460.590312312642			46
24	M790T6	1.13815171883322	0.186692885780447	1.28872611215138	0.209049397358721	1	UP	789.623426630196	789.619061718987	789.626981114149	6.13779999666667	6.12678313333333	6.15913320666667	24	13	11	2771.921875	5378.66788574058	1418.32816168474	6121.74009918866	1625.66911752073	6686.94402842358	4267.75169744327	4439.96568334268	4943.96481834439	5397.84666478768	7839.36093988308	3990.39575459347	6093.6467720513	5016.65638679733	3926.38087478233	3871.6791803117	7119.82364933345	4172.97698697165	7533.95696330214	4969.20340662386	8492.67801156457	7227.33066426502	9522.78234917681	5904.25649966361	5417.45576948032	5587.67305297845	4775.58566222197	5955.21110315623	4491.90897694685	6255.67762162089	4068.95711874886	4977.21651892021	8058.42463327353	[28][M+1]+		15
25	M758T6	1.11013327072944	0.150732881511516	1.24492408894762	0.224269583503118	1	UP	757.624759866556	757.622667015364	757.628439061579	5.85421665833333	5.84540017	5.87176665333333	28	14	14	457.132568359375	1268.50711595455	293.604365894088	1408.21195357819	300.169455142473	1220.65107665071	1302.15140380372	1912.86490973727	1146.00121351221	1508.81507640842	798.834107254982	836.530654169082	1288.23814217937	1287.20635698131	1428.65838061377	1103.03883442168	1400.66665478353	1537.28874310835	988.15406973934	2197.80199502196	1364.47996892279	1243.98219567284	1839.35596369597	1540.29342705611	1095.94908933501	1363.81615749921	1422.77295630678	1089.29555497882	1349.01015486496	1200.60308514298	1150.22890832637	1417.37125344821	1440.00663982267			17
26	M810T5_2	1.17872424500881	-0.237226248521585	-1.15725597754952	0.258557251095691	1	DOWN	809.651757215391	809.649021208941	809.655692947517	4.89627499	4.88715013666667	4.99609988333333	20	10	9	1026.9228515625	954.427560134648	279.008292631832	809.712334480328	375.606860949398	1610.59076301726	838.956790021289	921.348922414979	958.546800064312	719.117991202912	1371.73311163496	761.485584276487	670.243642977064	949.582791339494	969.041109340356	754.495593244093	865.170177579906	1276.82340177998	694.849162991987	1561.05377443812	1342.33945747304	599.23463955137	393.992634682369	664.658583542593	242.385350135872	665.017991872852	789.970134435583	624.956426950633	775.423540679097	514.750130623011	1244.90328698987	1114.24766946544	803.039061884734			7
27	M761T6_1	1.06111370619539	0.0855792599988222	1.15190698500271	0.259968237964217	1	UP	760.587126294919	760.584323626364	760.590911418405	5.71753345333333	5.70111689333333	5.72478349666667	27	14	13	10672.7578125	18239.0505093988	2697.91862736326	19353.7064835131	2414.6213797976	21285.210796196	22485.196416598	17796.3022186285	15660.5647771961	17486.1445307155	20542.1652416763	14192.6215792817	21020.7659925019	16875.6306827701	17956.3563172557	19859.1213421429	14390.9155825292	20230.5923649958	15565.1192890957	20994.4565986786	22162.8477830517	18140.2921394301	23680.3871393778	20121.9493072613	15769.2474000959	20011.3536788064	15135.8222407125	20066.3327124039	19347.9680165104	19089.1218489596	21360.9352529864	18569.9329653789	16501.2436855294	[18][M]+		4
28	M733T6	1.08141113367319	0.112915114882295	1.09332623847986	0.28452536479579	1	UP	732.610479403693	732.608785971923	732.612481296188	5.82349998333333	5.81473326	5.83470001	28	14	14	460.26025390625	1887.67778559356	341.221290476826	2041.35577412843	400.209707711027	2298.31315221415	2025.84109798333	2271.54895177087	1644.56405055655	2098.48026487332	1913.21913238675	1556.71644430039	1983.89524338572	2103.60078434385	2423.55023149023	1694.47146940714	1267.03796075193	1546.96014086099	1599.29007398458	2417.83147336659	2312.33610234821	1941.7761518652	1476.67717297867	2161.63316021113	1867.31290752087	2437.04001534592	2025.41671842454	1670.82196918039	1899.90484125206	1826.22052403346	2570.40188450821	2636.57770487169	1335.03021189106	[12][M+1]+		34
29	M770T6	1.12189144498213	0.165933086496939	1.09102503603763	0.285513743759339	1	UP	769.596002519429	769.593349791561	769.59800789425	5.600024975	5.58906645333333	5.61380014	28	14	14	628.85791015625	1318.64763153432	357.883911936701	1479.37949676429	419.251041807751	1770.57047050424	606.751306014421	1575.09839032149	1414.76014112061	1349.15305758669	1322.77897764039	1416.48235489911	718.939602146754	1176.02980644022	1469.03081618809	1729.97972560727	1192.91822628242	986.736749875216	1731.83721685353	1182.10717878655	1738.6368523314	1985.3046880314	1331.91140955829	985.916624756833	1961.28592255165	1494.04489719651	1629.65084143828	2159.15218582408	1002.55955784715	1158.88880406462	1304.80495432711	1895.50202995085	881.547008035404	[20][M+1]+		28
30	M789T6	1.14176045446296	0.19125999972968	1.08570353933023	0.287576849443638	1	UP	788.619797265891	788.61726819641	788.621849293658	6.137333215	6.11936688333333	6.15186666333333	28	14	14	5848.75390625	11811.3116922837	4047.96570934805	13485.6886055855	4112.35952441075	15075.6761753949	8724.35411431125	11248.6463375897	10320.9321203466	11992.9982970615	15812.8523789061	8452.11970905839	12266.7207084864	10764.1650070866	8262.65088294873	11503.9834463333	23256.7762557493	8452.66021954558	9223.82803915351	10697.0123702806	19859.0987001022	20057.4329488238	21091.9123242521	11572.9614269512	12449.9790484587	14336.5703275734	9805.73291181182	12478.7307266671	9428.9601844175	12916.9198087868	8860.31798929201	10305.518544419	14938.4931663607	[28][M]+		15
31	M992T5	1.155332795982	0.208308482772067	1.08751527141034	0.287853769775401	1	UP	991.679020346425	991.673276315395	991.680903477097	4.69641682666667	4.69236663	4.69661682333333	21	9	12	16130.9296875	7667.03191545069	3508.4811212624	8918.16268757085	2493.99646058876	10580.8911618551	6906.91470387379	0	8862.98328762279	8895.3569700382	9916.23115535319	7306.03477014199	9136.16019412169	9143.43359926678	6979.46472466538	11429.3435605373	0	8032.71744145047	10148.9152473829	11255.0350555057	9973.97702939902	6867.19069586694	10336.2853005637	8411.30248747512	7914.91118085463	9942.98364744023	6511.2023180408	15490.7238501487	9154.32482653941	8624.90862584638	6559.43717855207	8122.19972513495	5689.79570462421	[41][M]+		1
32	M730T6	1.09782082089341	0.134642606344237	1.07899818652242	0.292140337118038	1	UP	729.593125043479	729.590570640201	729.596244400316	5.52881685333333	5.50753337333333	5.54120012	27	13	14	305.177001953125	800.077504427695	147.446461166582	878.341742689162	227.851757143068	882.203202830086	924.806975072639	989.849528718662	753.669686285917	909.566433029156	846.024768488875	717.940053657542	877.0178107912	1029.21428368696	722.796934040046	717.55022792066	502.96457893585	711.973966466979	615.506612063158	897.99094061187	1058.66345368676	1038.7501411287	738.875976300534	998.009123142811	737.852969235494	714.623104489768	1053.93771933447	541.706552106033	808.504889198326	754.278624267267	1355.90170461136	1054.6175622736	543.071637261266			13
33	M137T1	1.11433189633173	-0.156178993788673	-1.06181013471427	0.298104798414399	1	DOWN	137.066078954186	137.065322808706	137.06689509822	0.566283309333333	0.562583336666667	0.584899971	15	9	6	5860.77734375	4960.38351562267	1239.61400754309	4451.44174007022	1296.0557286861	5322.31438958459	7044.49595212297	4701.21016313012	4932.42446541485	1354.82236600619	4979.31419256581	4895.33248826844	4860.68674778425	5272.01059228391	6393.9269127733	5099.84179081906	4534.41559221299	5196.51777965593	4858.05578609494	3131.49991519114	6012.9740137971	5051.33976128022	3984.26989995439	4349.92211186012	4452.37479203168	4991.21060636729	4838.93033484352	5671.75592259255	4974.86426973264	655.126852146102	4720.00148094999	5066.29360648324	4419.62079375305			14
34	M765T6_2	1.05632409214496	-0.079052537722602	-1.04494769941252	0.305721466003972	1	DOWN	765.383293945664	765.379455280528	765.385912650387	5.9111166	5.89821659666667	5.92193349	11	4	7	184.215454101562	446.432843791832	57.9155813852961	422.628667765507	62.537558924698	422.960063114718	324.30512687678	403.629279455382	484.983093485652	503.685965212588	433.409693588564	396.628712010969	425.829730370703	503.107265850283	548.50499904178	410.84092095754	450.420934691186	505.224284000366	436.529744429143	366.908302418659	382.232426933595	439.950235296161	497.852345813482	352.858704221259	468.918346288494	526.316165189012	357.052559844445	401.542218636712	441.067913276715	444.60545456304	314.487135852418	429.099325540301	493.910214842806			32
35	M663T6	1.06206726346977	-0.0868751386479858	-1.04420762983696	0.306936192184695	1	DOWN	663.454275986782	663.453090111796	663.455834120595	5.91486666166667	5.89821659666667	5.92193349	28	14	14	1136.5009765625	2855.00246773704	350.238638580536	2688.15598214539	484.521192878008	3251.38680865622	2650.16276219006	2112.26931577517	2723.81367031863	3174.90272218481	2520.70512797316	2374.42055485147	2753.00749380881	3061.96474888304	3130.15748767708	3026.98187847934	2824.59362602964	3243.18352336984	3122.48482812135	3228.17857972557	3250.69549580796	2432.11356620823	2734.77845198843	1898.81725350856	3423.81205655248	3451.80175210872	2863.56096482685	2345.43035620746	2463.06275116313	2327.42932358209	2475.70511212707	2209.21540407576	2529.58268215313	[5][M]+		32
36	M788T5	1.06937796059665	-0.0967718488534951	-1.04191435340044	0.30714773146906	1	DOWN	787.670985554567	787.668512727932	787.672776167787	4.96135820666667	4.93026688666667	4.98945011	28	14	14	1516.0048828125	8766.56130507327	1366.41005745607	8197.81370861813	1518.06725850756	9709.10408198251	10143.7153812678	10431.9634728982	7485.76972084544	8770.09450915741	9941.98030834408	8014.49404798282	9055.16474698529	6566.58301664193	7578.24849152907	6606.21429139452	10790.3225861036	8713.45877275965	8924.74484313347	10269.9625752376	8954.96036395521	9406.76829403128	7538.41594295471	7467.19231158364	5879.4095789242	5980.53242847099	8458.6002024912	9077.27807806058	8241.62738485235	6392.59468892734	10598.9441227868	9368.88703768011	7134.21891069775	[27][M]+		25
37	M553T5	1.06479966342193	0.0905820203335282	1.01119432633206	0.321452036443693	1	UP	553.391403721942	553.389919124	553.392958874091	5.21971655	5.21365016333333	5.22886671666667	27	13	14	693.60302734375	802.102753776526	145.895839378342	854.078742251049	125.310407234736	744.203538815179	642.743361852953	648.619785086009	966.292673160079	668.168682053156	965.330033046917	878.908714774937	755.630688526017	1016.55873737948	713.26516362855	970.639206058705	657.152244272697	945.025524489243	656.900199727448	945.668843782643	639.456527830083	752.617822961699	779.593922963485	951.182627998794	743.642917171339	889.882348171626	815.291827533544	913.266795744741	1053.23659256594	949.253216583415	821.531809773268	683.713828614923	1018.76330981919			21
